,LIB,PP,LG,MEPID,CODICT,speech,SPEAKER_TYPE
328,Nela | Riehl,Verts/ALE,EN,256964,256964," – Madam President, imagine this: you are called into the office and told 'we have to let you go'. You ask why and they answer 'headquarters decided'. No warning, no explanation, no chance to say a word. Yet, you are the one paying the price for decisions made miles away by people who have never set foot into your work. Decisions that change your life and your future.
That is not fair and that is not the Europe we believe in. That's why we changed the rules. With this new law, actually, European Works Councils will finally give workers a real voice. No more decisions taken in Paris that destroy jobs in Berlin without talking to workers first.
From now on, when a decision could affect your job, your pay, your health – no matter where it's taken – your voice must be heard. And when those decisions are taken, at least 40 % of the room must be women, and that's always a better decision then, no?
When workers are heard, companies do better. They find solutions, they avoid layoffs and they protect people, not just profits. This is what Europe is about: making sure our citizens are heard and protected wherever they live. Making sure that borders are never an excuse to leave responsibilities somewhere else. So, I think we altogether and Dennis Radtke did a very good job, and thank you for this.",au nom du groupe
329,Li | Andersson,The Left,FI,256805,256805," – Arvoisa puhemies, mitä isompi ja kansainvälisempi yritys, sen vaikeampaa on yksittäisen työntekijän saada äänensä kuuluviin. Eurooppalaisia yritysneuvostoja koskeva lainsäädäntö vastaa juuri tähän ongelmaan turvaamalla työntekijöiden oikeus tulla kuulluksi ja saada informaatiota.
Mitä suuremmaksi yritysten koko kasvaa, sitä useampaa työntekijää tämä koskettaa. Suomessa syntyi ensimmäiset yritysneuvostot sosiaalialan yrityksiin viime keväänä, ja parhaillaan niitä on syntymässä yksityiseen varhaiskasvatukseen.
kollegat tämän salin oikealla laidalla: tämä on nyt sitä hyvää simplifikaatiota. Yritysneuvostot ovat jo olemassa. Tämä lainsäädäntö on jo olemassa, eli tämä direktiivi esittää vain selkeyttäviä parannuksia jo olemassa olevaan lainsäädäntöön ja parantaa myös työntekijöiden oikeussuojaa. Minusta on käsittämätöntä, jos näinkin pieni parannus työntekijöiden asemaan ei kelpaa tämän salin oikealle laidalle.",au nom du groupe
330,Angelika | Winzig,PPE,DE,197652,197652," – Frau Präsidentin, Herr Kommissar! Als Unternehmerin ist mir der soziale Dialog sehr wichtig, und das europäische Modell steht ja dafür. Aber die Novellierung der Richtlinie, die seit den letzten Jahren eine verlässliche und praxistaugliche Grundlage war, kommt bei mir eben so an, dass hier etwas zerstört wird. Eine verpflichtende Konsultation vor unternehmerischen Entscheidungen schränkt die Handlungsfreiheit ein und verlangsamt Prozesse – gerade jetzt, wo wir in einer Situation sind, wo Schnelligkeit und Flexibilität bei Unternehmen sehr, sehr wichtig ist.
Ebenso problematisch sehe ich die uneingeschränkte Kostenübernahme für Rechtsstreitigkeiten. Denn das fördert eher Konflikte statt Lösungen. Und auch das Subsidiaritätsprinzip ist mir hier zu wenig im Mittelpunkt. In Ländern wie Österreich besteht eine funktionierende Sozialpartnerschaft mit Kollektivverträgen – wir haben das jetzt gerade gesehen bei den Metaller-Abschlüssen. Das hat gerade mal ein paar Stunden gedauert, da kamen unsere Arbeitnehmer und Arbeitgeber zur Einigung. Und daher glaube ich auch, dass die Rücksichtnahme auf nationale Besonderheiten der Märkte durch diese Harmonisierung verloren geht. Die Demokratie am Arbeitsplatz ist mir sehr wichtig, aber trotzdem kann ich dieser Vorlage nicht zustimmen.",
331,Estelle | Ceulemans,S-D,FR,256880,256880," – Madame la Présidente, en 2024, les travailleurs d'Audi Brussels ont été informés de la délocalisation de la production de leur entreprise par un journal spécialisé en automobile, ce qui conduira un an plus tard à la fermeture du site et à la suppression de quelque 6 000 emplois directs et indirects. Un tel procédé est intolérable. Il est donc urgent de renforcer la directive sur les conseils d'entreprise européens.
C'est pourquoi le texte soumis au vote est essentiel, non seulement parce qu'il concerne plus de 5 millions de travailleurs et 320 multinationales, mais surtout car il renforce les obligations d'information et de consultation et donc la démocratie au sein même des entreprises. Par ailleurs, la confidentialité ne pourra plus être invoquée aveuglément pour bloquer l'accès à l'information, et le texte prévoit aussi la présence d'un minimum de 40 % de femmes au sein même de ces conseils d'entreprise. Ce projet de révision démontre donc que l'on peut à la fois simplifier les législations tout en renforçant les droits des travailleurs et des travailleuses plutôt que de les déréguler.",
332,Mélanie | Disdier,PfE,FR,256874,256874," – Madame la Présidente, chers collègues, comme à son habitude, l'Union européenne veut se mêler de tout. Rien ne lui échappe, rien ne lui résiste. Toutes les problématiques de la vie sociale finiront tôt ou tard par plier sous son joug centralisateur. Cette fois-ci, c’est du dialogue social dont il s’agit. La Commission et ses soutiens au Parlement veulent contraindre le plus grand nombre d’entreprises possible.
Loin de nous la société des libertés promises lors des débuts de l’Union. Désormais, Bruxelles entend s’immiscer jusque dans les moindres recoins de nos entreprises pour y imposer son ingénierie sociale. Et que dire de ce pseudo-féminisme qui prétend défendre les femmes tout en les réduisant à de simples quotas?
Et comme toujours, la Commission s’entête dans sa version berlinoise de l’Europe. Elle croit que le syndicalisme fonctionne partout comme en Allemagne. Grave erreur. Ce qui est acceptable là-bas ne l’est pas forcément en France, où la culture du dialogue social est profondément différente. Nos entreprises n’ont pas vocation à financer des structures dont la principale activité est de bloquer leur production. Pire encore, le texte prévoit que les syndicats puissent saisir les tribunaux pour bloquer leur production.
Qui osera encore innover dans une Europe où chaque projet risque d’être paralysé par ces nouveaux soviets européens, alors même que l’on exige de nos entreprises qu’elles gagnent en compétitivité et que l’on bride leur liberté et leur productivité? Ce texte, sous couvert de progrès social, n’est rien d’autre qu’un retour déguisé au dirigisme d’État.",
333,Rudi | Kennes,The Left,NL,256890,256890," – Voorzitter, het zijn geen goede tijden voor de rechten van werknemers. De Commissie‑Von der Leyen heeft beslist om de aanval op alle fronten in te zetten. Maar morgen stemmen we over de herziening van de richtlijn inzake Europese ondernemingsraden. Dit is een enorme kans om vanuit Brussel een verbetering te realiseren voor de werkenden in heel Europa, een verbetering waarvoor we, samen met de vakbonden, al zestien jaar vechten. Zal het ditmaal perfect zijn? Waarschijnlijk niet. Maar het is absoluut een stap vooruit. Met deze herziening zal de inspraak van werknemers in hun bedrijf worden versterkt.
Als gewezen ondervoorzitter van de Europese ondernemingsraad van General Motors Europa weet ik perfect wat er nodig is om werknemersinspraak te verbeteren. En dat is cruciaal, want werknemersinspraak is goed voor de hele industrie. Werknemers kennen hun bedrijven beter dan wie ook en weten wat er moet worden gedaan om de zaken te verbeteren. Onderzoek wijst uit dat bedrijven die hun werknemers beter betrekken bij belangrijke beslissingen, beter functioneren dan bedrijven die dat niet doen. Werknemers hebben hun bedrijven veel meer te bieden dan enkel hun handen.
We mogen daarom deze kans niet voorbij laten gaan en moeten werknemers eindelijk geven waar ze recht op hebben. Ik kijk uit naar de stemming. Eindelijk zal duidelijk worden welke partijen zich daadwerkelijk inzetten voor de belangen van werkende mensen en zal de vraag beantwoord worden of de rechterzijde van dit parlement zoals steeds die werkenden zal verraden. Ik heb alvast een vermoeden.",
334,Raúl | de la Hoz Quintano,PPE,ES,257030,257030," – Señora presidenta, señor comisario, iniciamos esta legislatura diciendo que esta iba a ser la legislatura de la competitividad. Todo ello sobre la base de lo que decía el informe Draghi.
Y teníamos todos claro que conseguir la competitividad, alcanzarla, no era una cuestión de grandes eslóganes, grandes titulares o declaraciones, sino que exigía, por supuesto, acciones concretas, reformas estructurales y estrategias claras que tramitar con urgencia. En esas estamos, tramitando, por ejemplo, los paquetes ómnibus para reducir la carga administrativa de las empresas. Y con esa orientación es como deben avanzar todas las iniciativas legislativas que aquí se presenten.
Compartimos, por supuesto, el espíritu de la iniciativa. Somos absolutamente conscientes de la necesidad de reforzar el diálogo social. Felicitamos, por supuesto, al ponente por el trabajo realizado. Pero debemos tener cuidado de que ninguna de las iniciativas que aquí se presenten impliquen más costes, más burocracia, más ambigüedad o más cargas administrativas para las empresas.
Europa necesita del diálogo social, por supuesto. Europa necesita proteger los derechos de los trabajadores, por supuesto, pero también necesita de eficiencia, de realismo y de equilibrio. Necesitamos empresas fuertes, con capacidad para invertir, para innovar, para crear empleo. Y tratando, por supuesto, de evitar todo aquello que limite su capacidad de competir.
Creemos que se puede avanzar en un entorno que proteja los derechos de los trabajadores, pero creemos que eso debe ser siempre compatible con la reducción de cargas para las empresas, burocráticas también.",
335,Johan | Danielsson,S-D,SV,38542,38542," – Fru talman! Demokratiskt inflytande ska inte begränsas till vallokalen. Inflytande ska också gälla på jobbet. Arbetstagare har rätt till information och rätt att få säga sitt innan beslut som påverkar deras arbetsliv fattas.
I dag garanteras omkring 10 miljoner arbetstagare i Europa sådana rättigheter genom de europeiska företagsråden, men i praktiken är skyddet ofta för svagt. Olika undantagsregler gör att arbetare inte får det inflytande som man ska garanteras av lagstiftningen.
Samtidigt försvåras insynen av att företag gömmer sig mellan olika former av sekretessbestämmelser, och utan sanktioner blir det svårt för arbetstagarna att få rätt. Därför stärker vi nu rätten till information, samråd och insyn och ser till att företag som bryter mot lagstiftningen också får konsekvenser.
I tider av förändring, driven av klimatomställningen och digitalisering, behövs arbetstagarnas röster mer än någonsin. Starka fackföreningar och företagsråd är inte ett hinder – det är en garanti för att förändringen blir rättvis, hållbar och demokratisk.",
336,Leila | Chaibi,The Left,FR,197529,197529," – Madame la Présidente, chers collègues, diviser pour mieux régner est une technique efficace pour exploiter les travailleurs en les empêchant de s’organiser. Parmi les moyens de morceler les collectifs de travail figurent l’ubérisation, la précarisation et la sous-traitance. Le modèle de la franchise commerciale fait partie de ces stratégies, et son meilleur défenseur est McDonald’s.
Un Big Mac, qu’il soit cuisiné à Paris ou à Bratislava, a le même goût et laisse les mêmes brûlures sur les mains de ceux qui le préparent. Mais parce que ces restaurants sont franchisés, les travailleurs de McDonald’s n’ont pas le droit à un comité d’entreprise, qu’il soit européen ou national.
Dans la révision de la directive sur les comités d’entreprise européens sur laquelle nous voterons demain, le Parlement voulait initialement remédier aux problèmes posés par le modèle de franchise, et je regrette que la version finale du texte n’en parle pas. Les comités d’entreprise européens restent un outil important au service de l’organisation des travailleurs, et nous voterons pour cette révision qui renforce leur rôle.
Toutefois, le modèle de franchise doit cesser lorsqu’il est utilisé pour empêcher l’organisation des travailleurs. Continuons la bataille pour les travailleurs de McDonald’s, de Pizza Hut, de Subway et de toutes les multinationales qui utilisent la franchise.",
337,Marc | Angel,S-D,EN,202073,202073," – Madam President, dear colleagues, for way too long, European Works Council have existed without real power to influence decisions in transnational companies. Information has come too late, consultation has been too limited, and workers have been often excluded from decisions that directly affect their lives.
Today, we have the opportunity to change that. This reform gives the European Works Councils clearer rights, stronger enforcement and binding participation in decision-making. It ensures early and meaningful consultation, not after factories and production sites are closed or jobs have disappeared, but before decisions are taken.
It also introduces tangible sanctions for companies that fail to comply. Let me be clear: this is not about opposing regulation and competitiveness. On the contrary, true competitiveness requires trust, participation and a shared sense of purpose.
When workers are genuinely involved in shaping the future of their company, they become partners in innovation and in resilience and not obstacles to change. This text is more than a revision; it is a milestone in European social dialogue. Let us make this directive not a silent formality, but a living instrument for five million European workers.",
338,Özlem | Demirel,The Left,DE,197468,197468," – Frau Präsidentin, liebe Kolleginnen und Kollegen! Nicht selten erfahren Beschäftigte und Euro‑Betriebsräte erst aus der Presse von Werksschließungen oder Massenentlassungen. Das muss ein Ende haben! Unternehmen, die das gesetzlich verbriefte Recht auf Konsultation und betriebliche Mitbestimmung der Gewerkschaften unterlaufen, müssen endlich konsequent sanktioniert werden. Denn Mitbestimmung ist nicht ein Nice-to-have. Gewerkschaften gehören gestärkt. Massenentlassungen, Angriffe auf Arbeiterrechte und Sozialabbau nehmen derzeit europaweit zu. Der verschlafene Umbau der Industrie und Ihr Ruf nach Wettbewerb und Kriegstüchtigkeit fordern Opfer.
Klar ist: Es stehen harte Kämpfe bevor, die soziale Errungenschaften der Arbeiterbewegung hart angreifen wollen. Doch Arbeiterinnen und Arbeiter und Gewerkschaften zeigen bereits, wie Widerstand geht – zum Beispiel in Griechenland mit dem Generalstreik gegen die Arbeitszeitverlängerung oder in Italien gegen die Komplizenschaft beim Gaza‑Genozid. Diese Beispiele gilt es zu vermehren, den sozialen Kahlschlag gilt es abzuwehren, liebe Kolleginnen und Kollegen.",
339,Marit | Maij,S-D,NL,91636,91636," – Voorzitter, commissaris, stel je het volgende voor: je werkt al jaren bij een mooi, groot bedrijf met filialen in Nederland, Polen, Spanje en misschien in nog veel andere landen. De werkdruk neemt echter toe, terwijl de beslissingen elders worden genomen. Niemand luistert nog naar de mensen die het werk daadwerkelijk uitvoeren.
Totdat de ondernemingsraad ingrijpt en duidelijk maakt: wij hebben ook een stem en wij willen laten horen wat de werknemers denken. Vervolgens komt er een beleid, bijvoorbeeld tegen de toenemende werkdruk of ter bevordering van scholing en doorleren. Er ontstaat ruimte voor overleg en wederzijds respect. Dat is precies wat ondernemingsraden doen: ze brengen democratie en medezeggenschap op de werkvloer. Ze zorgen ervoor dat werknemers niet worden genegeerd, dat hun zorgen niet worden weggewuifd, dat ze daadwerkelijk worden gehoord.
Dit wordt nog belangrijker in bedrijven die internationaal opereren. Want wat heb je aan inspraak in Nederland als de beslissingen in Londen of in Frankfurt worden genomen? Daarom hebben we sterke Europese ondernemingsraden nodig.",
340,Idoia | Mendia,S-D,ES,256994,256994," – Señora presidenta, en estos tiempos de incertidumbres, los trabajadores lo que necesitan son garantías para proteger sus empleos. Y la reforma planteada va en la buena dirección. Y yo, sobre todo, quiero agradecer el trabajo a los ponentes porque ha sido excelente.
Esta nueva cultura empresarial, que debería primar en estos tiempos, debe contar con la voz de los trabajadores, con el papel de los sindicatos para tener éxito en las transiciones disruptivas a que nos enfrentamos. Lamentablemente, el PP español, una vez más, no entiende lo que es la democracia y en mi opinión creo que tampoco conoce muy bien cuál es la labor a la que se enfrentan los empresarios día a día y los trabajadores.
Y en mi opinión, y en mi experiencia, se tiene mucho más éxito transitando las crisis —sean estas de transiciones digitales, verdes o crisis de la empresa— con un diálogo sincero y certero entre patronal y sindicatos para abordar este éxito.
Y me parece lamentable también la actitud de la portavoz de empleo del Partido Popular español, que siendo presidenta del Intergrupo sobre Economía Social y Servicios de Interés General, creo que debería de dar un paso al lado porque no cree en la democracia participativa de los trabajadores en las empresas. Porque la economía social, las cooperativas, precisamente van de eso y han demostrado su éxito y su resiliencia en un momento de crisis que han tenido hasta ahora.",
341,Evelyn | Regner,S-D,DE,96998,96998," – Frau Präsidentin, Herr Kommissar! Ein Unternehmen ohne Beschäftigte, das ist nichts anderes als eine leere Fabrikhalle, ein Großraumbüro ohne Menschen, ein toter Standort, Stillstand. Es sind die Beschäftigten, die den Unterschied machen – ihre Ideen, ihre tägliche Arbeit. Das ist der Motor von wirtschaftlichem Erfolg. Und Betriebsräte sind die Stimme der Beschäftigten. Europäische Betriebsräte sorgen dafür, dass Mitbestimmung nicht an der Grenze endet.
Mit der Überarbeitung der Richtlinie zu den Europäischen Betriebsräten sorgen wir dafür, dass die Beschäftigten rechtzeitig umfassend sinnvoll eingebunden werden und dass Unternehmen mit finanziellen Strafen zu rechnen haben, wenn sie ihre Pflichten nicht beachten, wenn sie diese ignorieren.
Mitbestimmung heißt aber auch, die Vielfalt der Beschäftigten mitdenken, Gleichstellung mitdenken. Und deshalb freue ich mich besonders, dass es nun auch eine Frauenquote bei den Europäischen Betriebsräten gibt. Deshalb mein Dank an Gabi Bischoff, die sich dafür sehr eingesetzt hat, aber vor allem an alle Schattenberichterstatterinnen und Schattenberichterstatter und an Dennis Radtke, der hier sehr viel auf den Weg gebracht hat, um hier auch eine Einigkeit und Kompromisse zu erzielen.",
342,Sebastian | Tynkkynen,ECR,FI,256806,256806," – Arvoisa puhemies, miksi teemme näin itsellemme? Olemme tieten tahtoen luomassa Eurooppaan yritysneuvostohimmeliä, joka ei ole edes siihen liittyville osapuolille selkeä. Siinäpä vasta lähtökohta.
Työmarkkinapolitiikka on ala, jonne EU:lla ei kuuluisi olla mitään asiaa, mutta niin vain täällä siitä väännetään. Täällä käy tämän tästä komission edustajat puhumassa hienoja siitä, kuinka nyt Euroopassa aloitetaan panostamaan kilpailukykyyn ja yksinkertaistetaan. No jos näin on, niin minkä ihmeen takia yritykset sanovat tälläkin kertaa, että tämä ehdotus on nyt lisäämässä yritykselle koituvaa hallinnollista taakkaa? Olen kuullut nimittäin tämän ennenkin.
Sen verran tästä talosta tuutataan ulos sääntelyä, että yritykset saavat kopioida aina edellisestä kannastaan kohdan: ""Tämä lisää meidän taakkaa."" Olisiko jo aika alkaa purkamaan sitä?",
343,Branislav | Ondruš,NI,SK,257018,257018," – Vážená pani predsedajúca, chcem vás vyzvať, aby sme všetci podporili kompromisný návrh o posilnení postavení európskych zamestnaneckých rád. Mnohí, najmä naši pravicoví kolegovia, si zjavne ani nevedia predstaviť, akým neférovým praktikám sú vystavení mnohí zamestnanci v nadnárodných korporáciách, ako ponižujúco sa voči pracujúcim dokážu správať niektoré západné firmy vo východnej Európe. Vyzývam vás, aby sme posilnili postavenie našich pracujúcich vo veľkých firmách. Všetci, ktorí sa tu zadúšate konkurencieschopnosťou, ako tzv. patrioti alebo konzervatívci, všetci uprednostňujete firmy na úkor zamestnancov. Konkurencieschopnosť totiž nemá slúžiť na zväčšovanie astronomických ziskov korporácií, ale pre lepšie pracovné podmienky a lepšie odmeňovanie pracujúcich. Preto treba dať všetkým aj slovenským pracujúcim silnejšie zbrane, aby ich korporácie nemohli zotročovať. Tento návrh je síce v tomto ohľade pomerne slabý, ale predstavuje viditeľné zlepšenie. Preto ukážte svoju pravú tvár, ukážte, či stojíte na strane korporátnych ziskov alebo na strane pracujúcich a ich rodín.",
344,Λευτέρης | Νικολάου-Αλαβάνος,NI,EL,197734,197734," – Κυρία Πρόεδρε, Ευρωπαϊκή Ένωση, κυβερνήσεις, μεγαλοεργοδοσία με αντεργατικές οδηγίες και κατευθυντήριες γραμμές απασχόλησης που καταψηφίσαμε επιβάλλουν εργασιακή γαλέρα 13 ωρών, δουλειά λάστιχο, εργοδοτική τρομοκρατία. Με τους νόμους τους βγάζουν παράνομες τις απεργίες, διώκουν τη συνδικαλιστική δράση εκβιάζοντας με απολύσεις. Τα ευρωπαϊκά συμβούλια εργαζομένων έχουν στήσει έναν εργατοπατερικό μηχανισμό στο όνομα δήθεν ενημέρωσης και διαβούλευσης για προειλημμένες αποφάσεις της εργοδοσίας, επιδιώκοντας να τα επιβάλουν μέσω του δηλητηρίου του κοινωνικού εταιρισμού.
Καμία εμπιστοσύνη των εργατών στον μηχανισμό που πλαισιώνει τις συμβιβασμένες ETUC και ITUC και ενισχύει την ενσωμάτωση και υποταγή τους στις επιδιώξεις της καπιταλιστικής εργοδοσίας για ένταση της εκμετάλλευσης και των πολεμικών σχεδιασμών! Οι εργαζόμενοι έχουν τα δικά τους εφόδια: την πάλη τους —όπως με τις μεγάλες απεργίες στην Ελλάδα την προηγούμενη εβδομάδα—, την ταξική ενότητα και τη διεθνιστική αλληλεγγύη ενάντια στα μονοπώλια και την εξουσία τους. Έχουν στο πλευρό τους το αγωνιστικό κίνημα που παλεύει κατά της καπιταλιστικής εκμετάλλευσης. Σε διεθνές επίπεδο, έχουν στο πλευρό τους την Παγκόσμια Συνδικαλιστική Ομοσπονδία.",
351,Fernando | Navarrete Rojas,PPE,EN,257027,257027," – Mr President, Commissioner, hyper‑complexity in the tax domain reduces competitiveness in basically two ways.
Firstly, it deters cross‑border investments, so not all EU firms can tap the same pool of finance. Secondly, it imposes heavy compliance costs on those who clear the hurdle and manage to finally operate across borders. The outcome is both predictable and dismal. Too many EU companies cannot compete effectively and they fall further behind their US peers.
The solution, I think, is not a fully harmonised tax system. Tax and institutional competition should remain a source of dynamism, provided it happens on a foundation that is both fair and practical. The real answer, in my opinion, lies in a simplified and more efficient fiscal framework that helps companies finance themselves and meet their obligations without devoting valuable resources to compliance costs.
Simplification is necessary, but not sufficient. For companies to remain innovative, we must provide the right incentives. Rather than relaxing the State aid framework or considering to tax companies operating in the single market – as proposed in the current core proposal for own resources – I think we should rather prioritise fairer solutions, such as transferable tax credits for innovative investments recognised across borders.
This approach would truly level the playing field, crowd in private capital and foster innovation while preserving national tax regimes. The path is clear: fewer barriers, simpler rules, more innovation and stronger competitiveness.",au nom du groupe
352,Niels | Fuglsang,S-D,DA,101585,101585," – Hr. formand! Jeg hører ofte argumentet om, at lande selv skal bestemme deres skattepolitik, og at EU ikke skal blande sig i den. Jeg er egentlig fuldstændig enig i, at vi selv land for land skal bestemme vores skattepolitik. Men er det egentlig det, der foregår i dag? Er det det, der foregår, hvis dem, som tjener mest, de bare kan flytte deres formue over i et skattelyland og undgå at betale skat? Er det det, der foregår, hvis de store multinationale selskaber kan flytte deres profit til lande, hvor skatten er under 1 procent?
Vi har i mit eget land, Danmark, en selskabsskat på 22 procent, men det er Apple da ligeglad med, det er Google da ligeglad med, det er Facebook da ligeglad med. De flytter alle sammen profit over i skattelylande, hvor skatten er under én procent, og derfor har vi ikke længere suverænitet over vores skattepolitik. Det synes jeg, vi skal gøre op med. I 1990 havde over ti europæiske lande en formuebeskatning. I dag er det kun ét europæisk land, der har en formuebeskatning. I 1990 var den gennemsnitlige selskabsskatterate i EU 35 procent. I dag nærmer den sig 21 procent. Er det fordi, alle landene og alle borgerne i EU pludselig er blevet enige om, at vi ikke skal beskatte de rigeste mere? Det er synd for dem, nu må det stoppe med den brandbeskatning. Eller er det fordi, landene er blevet presset ud i et ræs mod hinanden, mod bunden i forhold til at konkurrere om, hvem der kan sænke skatten mest muligt? Jeg tror det sidste, desværre, og jeg synes, det er en politik, som alle taber på, fællesskabet taber, vores skoler og vores sygehuse og vores ældrepleje, der skal finansieres af skattekroner, taber. Derfor er jeg glad for den her betænkning, og jeg er glad for, at vi støtter op om den selskabsskatteaftale på minimum 15 procent, som er blevet indgået internationalt, og som det er vigtigt, at EU bakker op om. Jeg vil gerne sige tak til ordføreren, jeg synes, det er et fremragende stykke arbejde. Lad os bakke op om den her betænkning.",au nom du groupe
353,Enikő | Győri,PfE,HU,96830,96830," – Tisztelt Elnök Úr! A versenyképes adózási környezet elengedhetetlen az európai gazdaság növekedési pályára állításához és a globális versenyképességünk javításához. Sajnos a von der Leyen vezette Bizottság továbbra sem az európai emberek és vállalatok érdekét tartja szem előtt, hanem az önkéntes világmegmentő szerepében tetszeleg. Éppen ezért üdvözlendő minden olyan egyszerűsítési javaslat ebben a jelentésben, ami a versenyképes adózási környezet megteremtését szolgálja. Azonban ennek a Háznak a Baloldala és a Bizottság tovább erőlteti azt a méregzöld ideológiát, ami romba dönti az Unió gazdaságát, és ez a jelentésben is visszaköszön. Kiáll a túlzott klímacélok mellett, és ideológiai alapon mondaná meg, hogy mi a jó vagy a rossz beruházás. Ez tagállami hatáskör, Brüsszel ebbe nem szólhat bele.
A jelentés emellett továbbra is erős elköteleződést vár a globális minimumadó szabályai végrehajtása mellett. Miközben a nemzetközi színtér teljesen megváltozott. Brüsszel túl korán ültette át a globális minimumadó-szabályokat, miközben a G7-ek beleegyezésével az amerikai nagyvállalatokra a jóval kedvezőbb amerikai szabályok fognak vonatkozni, a tech óriások pedig megint megússzák az adózást, arról elakadtak a tárgyalások. Egyes pillér sehol, 2-es pillér kötelezően. Mindez súlyos hátrányba sodorja az európai cégeket. Brüsszel tehát ismét fejjel rohan a falnak. Az adócsökkentésben kellene bajnoknak lenni, nem az adóztatásban, de a Bizottság az adócsökkentő országokat pellengérre állítja. Az Unió teszi tehát a legtöbbet azért, hogy romoljon a saját versenyképessége. Ideje, hogy végre az EU a saját érdekeit nézze, ahogy azt mások is teszik a világban. Mi, Patrióták gyökeres változást akarunk ebben is.",au nom du groupe
354,Giovanni | Crosetto,ECR,IT,257094,257094," – Signor Presidente, onorevoli colleghi, noi andremo a sostenere questo documento sulla normativa fiscale in quanto crediamo che vada nella giusta direzione. Vengono posti obiettivi condivisibili, come quello di eliminare sia gli ostacoli agli investimenti transfrontalieri nell'Unione europea, sia gli ostacoli alla realizzazione di un autentico mercato unico. Si propone quindi di raggiungere questi obiettivi, dando priorità alla semplificazione normativa e all'eliminazione delle norme fiscali che si sovrappongono.
Tutti bellissimi propositi, colleghi, che continuiamo a leggere, che continuiamo a sentire ma che non vediamo tradotti ancora in proposte di legge nella misura in cui ne avremmo bisogno in questo particolare momento storico.
L'Unione europea dovrebbe smettere immediatamente di regolamentare e dovrebbe iniziare seriamente a semplificare ma anche eliminare tutte quelle norme che ci hanno portato a essere in questa situazione e hanno creato quell'enorme gap in termini di competitività, innovazione, investimenti nei confronti delle economie più avanzate.",au nom du groupe
355,Billy | Kelleher,Renew,EN,197818,197818," – Mr President, firstly, I would like to thank the author of the report, Michalis Hadjipantela, personally and professionally and his office as well, and I really appreciate the work he's put into this.
We keep saying that to make Europe more competitive, we need to re-energize our European companies in the single market. But the companies I speak to in my constituency have boundless energy. However, they need to spend a lot of it on navigating complex regulation or overcoming regulatory hurdles.
We also say that we need to motivate our companies to invest and grow, but the companies I speak to are not lacking in motivation. The issue is that they need to plough through a lot of their money in compliance costs. In fact, a European Commission study found that the annual tax compliance bill for companies in the EU and the UK stands at around 200 billion, and a disproportionate amount of this falls on to our small and medium-sized enterprises.
I fully support this report on simplifying tax rules and addressing tax fragmentation. In this report, we take a very practical and feasible approach to simplifying the framework. Too often, this House immediately jumps to harmonisation as a solution to problems. But such an approach gets stuck in the weeds of politics in Council and Parliament, and there is no benefit to European companies.
Instead, this report focuses on practical changes that can be made in the short term to ease the day to day processes of doing business. We need to streamline the framework and ensure certainty and predictability so our businesses can be confident in making decisions in the future. We need to improve the efficiency of tax administration and digitise where possible. And there should be a level of continuity amongst the interfaces of the different tax authorities, so when a company in Ireland engages with the authority in France, for example, there is a familiarity.
So I want to commend the report and again thank the order and hope that we act upon it.",au nom du groupe
356,Kira Marie | Peter-Hansen,Verts/ALE,DA,197573,197573," – Hr. formand! Det bliver vores børn og samfundets svageste, der kommer til at betale prisen for den nødvendige oprustning og for den grønne omstilling. I hvert fald hvis vi lader Donald Trump bestemme, hvilken skattepolitik vi skal føre i Europa. For Trump har med sin handelspolitik vist, at han ikke er bleg for at true andre lande med straftold, hvis de beskatter amerikanske virksomheder på en måde, han ikke bryder sig om. Han har revet globale skatteaftaler itu, og han har vredet armen om på de lande, der har indført en skat på digitale giganter. Det er helt uacceptabelt, for EU skal stå fast på europæernes ret til selv at bestemme, hvilke skatter vi vælger at have. Det inkluderer beskatning af amerikanske techgiganter, der tjener styrtende med penge på europæiske forbrugere, men som slet ikke bidrager til fælleskassen. For lige nu står vi nemlig med enorme finansieringsbehov. Vi skal finde penge til oprustning, og vi skal finde penge til den grønne omstilling, uden at det går ud over vores velfærd, og uden at det bliver vores børn, der betaler prisen i form af færre pædagoger og færre lærere. Samtidig er den økonomiske ulighed større, end den har været på noget tidspunkt siden anden verdenskrig. I Europa ejer den rigeste ene procent nu næsten en fjerdedel af al velstand, mens den fattigste halvdel af europæerne kun ejer tre procent. Det er ikke godt nok. Derfor skal vi have retfærdige og effektive skattesystemer, som de europæiske borgere kan stole på.",au nom du groupe
357,Jussi | Saramo,The Left,EN,127766,127766," – Mr President, in Europe, we have one market but 27 different tax systems. This creates problems, especially for smaller companies, but also for the financing of the welfare state.
Large companies, multinationals, can even benefit from fragmentation. But the EU's competitiveness is not improved by confusing bureaucracy.
I also would like to thank the rapporteur for his very good work, which was rewarding to participate in. The whole takes into account all the different interests as we have heard today.
Simplification and coordination between Member States in tackling tax evasion, fraud and avoidance is important to facilitate cross-border economic activity.
Of course, it must also be said that from the left's perspective, much more ambition still needs to be found in the taxation of the large US digital companies in particular.",au nom du groupe
