,LIB,PP,LG,MEPID,CODICT,speech,SPEAKER_TYPE
90,Λευτέρης | Νικολάου-Αλαβάνος,NI,EL,197734,197734," – Κύριε Πρόεδρε, το πρόστιμο της Επιτροπής στην Google ουδεμία σχέση έχει με την προστασία των χρηστών και της ελευθερίας έκφρασης, όπως επιχειρείται να παρουσιαστεί. Αποτελεί μέρος των ευρύτερων ανταγωνισμών ανάμεσα στην Ευρωπαϊκή Ένωση, τις Ηνωμένες Πολιτείες και άλλα ιμπεριαλιστικά κέντρα, καθώς και των παζαριών που συνεχίζονται σε σχέση με την εμπορική συμφωνία, την επιβολή δασμών ή προστίμων, από την οποία, είτε οι Ηνωμένες Πολιτείες είτε η Ευρωπαϊκή Ένωση επικρατήσουν, χαμένος θα είναι πάντα ο λαός.
Εξάλλου, η Ευρωπαϊκή Ένωση έχει διαμορφώσει η ίδια μια αντιδραστική και επικίνδυνη νομοθεσία που διευκολύνει την αγοραπωλησία και την επεξεργασία προσωπικών δεδομένων από οικονομικούς ομίλους. Έχει θεσμοθετήσει τη συγκέντρωση και την ανταλλαγή δεδομένων από κρατικές αρχές για την παρακολούθηση και τη χειραγώγηση των εργαζομένων με στόχο την τρομοκράτησή τους μπροστά και στη γενικευμένη πολεμική προετοιμασία. Απεργάζεται νέα εφιαλτικά σενάρια μαζικών παρακολουθήσεων με σχέδια όπως το περιβόητο chat control. Οι εργαζόμενοι πρέπει συνολικά να συγκρουστούν με αυτήν την πολιτική, με την καπιταλιστική ιδιοκτησία, με τα μονοπώλια και το κράτος τους, που με τέτοια μέτρα και αυξάνουν την εκμετάλλευσή τους και ναρκοθετούν τους αγώνες για τα σύγχρονα δικαιώματά τους.",
91,Sunčana | Glavak,PPE,HR,202036,202036," – Poštovani predsjedavajući, kolegice i kolege, ova kazna nije cilj sam po sebi, ona je alat da se tržište ponovno otvori, da se medijima i izdavačima omogući pošteniji pristup tržištu. Pogledajmo realnost zapravo. Mali lokalni portali, regionalne novine, radiopostaje, oni žive i ovise o fer dijelu kolača oglašivačkog tržišta. Kad platforma favorizira vlastiti AdX i ne dopusti druge opcije, ti mali izdavači jednostavno su izgurani iz igre.
Rezolucijom šaljemo i signal o odlučnosti i jedinstvu Unije u zaštiti kulturne autonomije. To je poruka i našim partnerima preko Atlantika. Dijalog da, ali uz poštovanje europske kulturne posebnosti. Ova rezolucija nije usmjerena protiv SAD-a, ona je za Europu. Učvršćuje i stav Europskog parlamenta da je kulturna politika isključiva nadležnost država članica i Unije, a ne predmet trgovinskog dogovora. Time se potvrđuje koncept europske kulturne iznimke, koji već desetljećima čini okosnicu kulturne diplomacije Europske unije.
Na ovaj način ujedno nastojimo uravnotežiti odnose s američkom soft power politikom, osobito s obzirom na globalni utjecaj američkih streaming platformi Netflix, Disney, Amazon Prime, i naglašavamo potrebu da Europa razvije vlastitu meku moć kroz postizanje lokalne produkcije, jezika i kulturne raznolikosti. Ali kazna sama nije dovoljna, mora se provesti u punom smislu. Igrači, veliki ili mali, moraju poštovati pravila. Ako krše – sankcije, ako ne ispravljaju – strukturne mjere. Ne toleriramo koncentraciju moći u digitalnom prostoru.",
92,Evin | Incir,S-D,EN,197392,197392," – Mr President, power is not license to abuse. It is a responsibility to uphold rules and fairness, something Google and its peers should have realised by now. Abuse can never be tolerated, not by anyone. Not by individuals, not by states, not by institutions, and certainly not by tech giants who refuse to take responsibility on their own. It always seems that accountability must be forced upon them, and that is a shame.
Their creed is simple: money rules. It is capitalism in its worst form when trying to crush fair markets. For too long, Google's power in the ad market has crushed fair competition, it has bled local publishers dry, weakened investigative journalism and shaken the very core of editorial independence – the lifeblood of a free press. It violates the core of the European Media Freedom Act: transparency, diversity and independence in media. Finally, some courage: the Commission setting limits for one of the world's mightiest corporations, at last.
This isn't just about markets, it's about the society we stand for. Digital markets must be built on trust and fairness, not act as if its platforms are the Wild West. When they fail, democracy must act. Let this be a turning point. Let it remind us that technology and platforms must serve democracy, not rule it.",
93,András | László,PfE,HU,256860,256860," – Elnök Úr! Az EU időről időre perrel fenyegeti a nagy digitális cégeket, most épp a Google-t, korábban az Apple-t, a Microsoftot vagy az Intelt. Az EU amolyan fejőstehénként tekint rájuk, és legombol róluk néha egy-egy eurómilliárdot. Máskor az illetékes biztos nyíltan megfenyegeti a közösségi médiaplatformokat, hogy cenzúrázzanak az EU-nak nem tetsző tartalmakat és fiókokat. Mindannyian emlékszünk arra a blamázsra, amikor Thierry Breton európai biztos megpróbálta megakadályozni, hogy Elon Musk egy interjút készítsen Donald Trumppal az elnökválasztási kampányban.
A büntetések és fenyegetések azonban a lényegen nem változtatnak. Az EU egyre inkább lemarad a globális technológiai és digitális versenyben. Hogy csak néhány számot mondjak: a világ top 50 techcégéből csak négy európai. Az európai techcégek részesedése a világpiacon tíz év alatt 22-ről 18 százalékra csökkent. Az amerikai részesedés viszont 30 százalékról 38 százalékra nőtt. A mesterséges intelligencia terén folyó amerikai–kínai versenyt is csak távolról nézi Európa. Ha az Európai Bizottság azt gondolja, hogy büntetésekkel kompenzálni lehet a digitális lemaradást, akkor téved. Le kell számolni a túlzott bürokráciával, a nagyoknak kedvező adatkezelési szabályokkal, és kell végre egy átfogó stratégia az innováció támogatására. A Von der Leyen-bizottság eddig minden stratégiai kérdésben kudarcot vallott, ebben is, épp ezért változás kell Brüsszelben.",
94,Nathalie | Loiseau,Renew,FR,197494,197494," – Monsieur le Président, en langage technocratique, ce que la Commission européenne reproche à Google est un abus de position dominante. Le contexte est en réalité beaucoup plus sombre. L'existence même de la presse de qualité et de l'information professionnelle et vérifiée est aujourd'hui menacée par les géants de la tech. Ils ont choisi de monétiser à peu près tout, sauf ce qui devrait compter en priorité: l'intégrité de l'information.
Il vaut mieux aujourd'hui être influenceur. Il vaut mieux diffuser de la désinformation en masse. Il est même possible d'être soumis aux sanctions de l'Union européenne et vous serez rémunéré par les réseaux sociaux. Pendant ce temps, la presse est asphyxiée, ses revenus s'amenuisent, sa visibilité en ligne se perd. Ce n'est pas seulement la survie d'un secteur économique qui est en jeu, c'est un des piliers de nos démocraties qui est fragilisé.
N'importe quel démocrate devrait s'en émouvoir, et pourtant c'est à nous que l'administration Trump s'en prend. Pour une fois que la Commission rappelle nos règles et le respect qu'elles méritent, Washington brandit la menace de nouveaux tarifs douaniers. Mon message à la Commission est simple: ne tremblez pas, ne vous laissez pas intimider. Vous annoncez un bouclier démocratique, très bien. Commencez par protéger nos démocraties en protégeant la presse.",
95,Sergey | Lagodinsky,Verts/ALE,EN,197460,197460," – Mr President, colleagues, funny, isn't it? In Europe, even a press conference about Google can be hijacked, but the commissioner showed our democracy will not be. The EUR 3 billion fine is not about the money – it's pocket change for Google – it's about the message: Europe will not bow to digital giants. We write our own rules in this House and we enforce them in yours.
Fair competition needs courage, not excuses. Digital sovereignty means we decide, not Silicon Valley. Let me repeat it again and again because it matters: we are not for sale. Our values are not for sale, our democracy is not for sale. The DMA is not for sale, the AI act is not for sale, the DSA is not for sale, nor is the GDPR. This is something that I hope also your colleagues, like Commissioner Virkkunen, will know when they bring the omnibus into this House. So when President Trump calls this an attack against American institutions? No, it's about Europe standing tall. President von der Leyen said our digital rules are not for sale – I hope all the commissioners agree with her.",
96,Valentina | Palmisano,The Left,IT,257135,257135," – Signor Presidente, onorevoli colleghi, Google è recidiva e sta sistematicamente erodendo non solo la visibilità ma anche i ricavi dei media europei.
Piccole TV locali, giornali provinciali ma anche quelli nazionali, soffrono della sua concorrenza spietata. Ed è ormai evidente a tutti che quando una sola piattaforma controlla l'intera filiera della pubblicità online, non è più innovazione: è monopolio. E quando un monopolio decide quali notizie i cittadini possono leggere, è la democrazia a pagarne il prezzo più alto.
Garantire la sostenibilità economica dei media europei è dunque un dovere, così come assicurare condizioni eque di accesso al mercato pubblicitario, anche perché c'è una nuova minaccia all'orizzonte: l'intelligenza artificiale delle piattaforme che ruba i contenuti dei siti e riduce la visibilità del lavoro di giornalisti seri e preparati.
E, a questo proposito, permettetemi di esprimere la mia solidarietà a Sigfrido Ranucci, simbolo di un giornalismo libero, coraggioso, scomodo per il potere: l'attentato che ha subito dimostra la fragilità della nostra democrazia.
Ci aspettiamo dunque dalla Commissione europea maggiore severità per difendere la concorrenza leale tra le imprese e la libertà di stampa.",
97,Volker | Schnurrbusch,ESN,DE,267485,267485," – Herr Präsident! Die EU-Kommission will Google zu einer Strafzahlung von fast 3 Milliarden Euro zwingen. Der Vorwurf lautet: Selbstbevorzugung bei der Onlinewerbung. Und in der Tat verschafft sich der Tech-Riese klare Vorteile zulasten von Verlagen. Daher wird auch in Kürze ein amerikanisches Gericht darüber entscheiden, ob Google seine Werbetochter auslagern oder seine Regeln ändern muss. Die Kommission wäre also gut beraten, dieses Verfahren abzuwarten und dann erst mit Strafzahlungen zu drohen.
Die EU schafft es seit Jahren nicht, auf dem Feld der digitalen Plattformen ein Gegengewicht zu den US-Riesen herzustellen. Aber statt zu jammern und zu bestrafen, sollte die EU lieber einen Rahmen bilden, der innovativen Unternehmern ein europäisches Google oder Meta ermöglicht. Stattdessen verlassen kluge Kreative scharenweise Europa, weil sie hier durch ebendiese EU-Politik, zu hohe Steuern und Lebenshaltungskosten regelrecht vertrieben werden. Ja, wir brauchen Fairness auch für andere Anbieter von Onlinewerbung. Aber vor allem brauchen wir ein Europa als Kontinent der Chancen und nicht der Verbote.",
98,Luis-Vicențiu | Lazarus,NI,RO,257118,257118," – Domnule președinte, dragi colegi, o gașcă de birocrați nealeși fac orice să își păstreze puterea și atunci, în primul și în primul rând, distrug libertatea de exprimare. Cam așa s-ar putea traduce titlul discuției pe care o avem astăzi aici.
Dar totuși discutăm de fapt despre o amendă pe care Google o ia de la Comisia Europeană, de 3 miliarde, pentru publicitate. Foarte bine, dacă a greșit, să fie amendat.
Întrebarea este de ce în titlu apare faptul că dumneavoastră încercați să apărați libertatea de exprimare sau presa, pentru că mie mi se pare că tocmai asta nu faceți. Și v-aș da aici trei exemple. Exemplul numărul unu: Pavel Durov a explicat cât se poate de clar faptul că serviciile secrete franceze au venit la el acasă, acolo unde se afla în arest, în Franța, și i-au impus să cenzureze vocile suveraniste.
Al doilea exemplu: ne aducem aminte ce s-a întâmplat cu TikTok. În perioada alegerilor din România, TikTok a fost chemat aici, a fost audiat de mai multe comisii, am fost personal acolo, în aceste comisii, și am sesizat faptul că el a fost obligat să-și schimbe algoritmii și să cenzureze vocile suveraniste. Din nou, aveți ceva cu...
(Președintele a retras cuvântul vorbitorului)",
99,Aura | Salla,PPE,EN,98219,98219," – Mr President, today, only 39 % of Europeans trust the media. When traditional newsrooms are starved of revenue, a vacuum opens for disinformation, propaganda and anti-democratic narratives. Geopolitics is tough for Europe right now; caught between Kremlin propaganda and an unpredictable transatlantic partner.
We must be able to sustain quality, independent journalism in Europe and this will not happen with small fines, public subsidies or by building public entities. It needs business models that work in the digital age. We must enable our companies to have a fair, competitive environment to realistically push back on big American and Chinese companies. We do not get European alternatives without easing up on regulation for European business. These fines for Google and others are just the cost of doing business for them. We need proper digital taxation for third-country companies, harmonise the EU market for real this time, and put our own companies first when choosing critical technology.",
100,Sandro | Ruotolo,S-D,IT,257170,257170," – Signor Presidente, onorevoli colleghi, la libertà di stampa non è un algoritmo: è democrazia e ricerca della verità.
La multa inflitta a Google è un segnale giusto e necessario, perché Google ha abusato del suo potere, monopolizzando la pubblicità digitale e soffocando la concorrenza. Quando un solo attore controlla i dati, le notizie, la pubblicità e i ricavi, non c'è più libertà di informazione: c'è un monopolio, che è nemico del pluralismo e noi invece abbiamo bisogno di una pluralità di voci.
Chi paga il prezzo maggiore sono i giornali indipendenti, i giornalisti che ogni giorno cercano la verità, i piccoli editori. Ora serve far vivere davvero le nostre leggi che abbiamo approvato, come il Media Freedom Act, perché per garantire la libertà di informazione occorrono delle regole.
Alla Commissione dico: non abbiate paura dei giganti! Bisogna continuare così, anche nelle indagini sulle altre piattaforme ancora in corso – TikTok, Meta, X. Difendete i cittadini, non gli algoritmi. L'Europa non può essere neutrale quando in gioco c'è la libertà di stampa: deve scegliere da che parte stare. Dalla parte della democrazia.",
101,Fabrice | Leggeri,PfE,FR,256872,256872," – Monsieur le Président, Bruxelles annonce une amende contre Google pour défendre la liberté de la presse. Très bien. Mais soyons honnêtes, c'est un coup de menton tardif de gens qui ont laissé faire pendant 20 ans.
Pendant que nos médias se faisaient étouffer, pendant que nos données partaient aux États-Unis, la Commission européenne déroulait le tapis rouge aux GAFAM. Ce sont ces mêmes technocrates qui ont confié les infrastructures numériques de l'Union à Google, Amazon ou Microsoft. Et aujourd'hui, ils veulent jouer les chevaliers blancs? Non, ils sont les complices de cette dépendance stratégique.
Nous le disons depuis le début: la souveraineté numérique, ça ne se quémande pas à la Silicon Valley, ça se construit ici, en Europe. Cela passe par une préférence européenne dans les marchés publics, par le soutien à nos acteurs et par des règles qui s'appliquent vraiment aux multinationales étrangères. Sanctionner Google, c'est un signal, mais un signal sans acte concret c'est du théâtre. Ce qu'il faut maintenant, c'est rompre les contrats, arrêter d'engraisser ces géants étrangers et reprendre le contrôle de nos données, de nos médias et de notre avenir numérique.
Oui, le réveil sera brutal, parce que nous couperons les rentes de ces géants, parce que nous remettrons en cause des années de dépendance et parce que nous rendrons enfin le pouvoir aux Européens.",
102,Engin | Eroglu,Renew,DE,197430,197430," – Herr Präsident, sehr geehrte Frau Kommissarin! Die Geldstrafe von fast drei Milliarden Euro gegen Google ist richtig und wichtig, denn sie setzt ein deutliches Zeichen: Niemand, aber auch wirklich niemand steht über europäischem Recht. Und das ist wichtig, dass wir das jetzt mal zementieren.
Ein weiteres Zeichen ist aber auch noch, dass der europäische Binnenmarkt Fairness benötigt. Und wenn wir darüber reden, dass wir Fairness im Binnenmarkt benötigen, dann braucht es auch im Binnenmarkt Deregulierung, denn wir haben ja hervorragende Unternehmer in Europa. Das Problem ist: Gerade im digitalen Bereich erdrücken wir die in Bürokratie. Wir haben kein Kapital für diese Unternehmen, und sie wandern ab in die USA und werden dann dort skaliert.
Deswegen: Haben Sie den Mut! Nehmen Sie diese 2 950 Millionen Euro und geben Sie 2 950 Start-ups in Europa jeweils eine Million Euro. Und haben Sie den Mut: Geben Sie uns im Europäischen Parlament das Initiativrecht zurück – und ich sage Ihnen: Wir werden den digitalen Binnenmarkt in Europa innerhalb von einem halben Jahr abschließen. Haben Sie diesen Mut, Sie hören doch die Reden. Wir sind bereit im Europäischen Parlament. Die Kommission und der Rat brauchen den Mut, uns die Macht zu geben.",
103,Angelika | Winzig,PPE,DE,197652,197652," – Herr Präsident, Frau Kommissarin! Ich kann dem Kollegen nur recht geben. Ja, es ist kaum zu verstehen, dass ein so erfolgreiches und innovatives Unternehmen wie Google es nicht schaffen will, sich an europäische Regeln zu halten. Das ist ja wirklich lächerlich. Google ist in allen Stufen der digitalen Werbekette dominant. Das macht es für viele Werbetreibenden nahezu unmöglich, auf Augenhöhe zu kooperieren.
Daher ist die Entscheidung der Kommission zu begrüßen, und es zeigt auch, dass unsere europäischen Instrumente stark, effektiv und durchsetzbar sein müssen. Die Kollegen von der rechten Seite sind leider nicht da. Sie haben immer nach mehr Konkurrenz in Europa geschrien, nach mehr Unternehmen. Es kann jeder jeden Tag ein Unternehmen gründen. Ich habe das vor 30 Jahren gemacht, und das könnten die Kollegen hier auch machen.",
104,Joanna | Scheuring-Wielgus,S-D,PL,257084,257084," – Panie Przewodniczący! Pani Komisarz! Trzymiliardowa kara na Google to bardzo ważny krok, ale nie miejmy złudzeń. Dla firmy, która co roku zarabia setki miliardów dolarów, to jak drobna opłata parkingowa, a nie realna sankcja. Google przez lata faworyzował własne usługi reklamowe i grał po prostu nie fair. Dlatego jako socjaliści i demokraci patrzymy na decyzję Komisji z zadowoleniem, bo to jasny sygnał, że Europa wreszcie egzekwuje własne prawo. To naprawdę dobry krok. W Europie nie powinno być ani równych, ani równiejszych. W Europie wszyscy powinniśmy być równi wobec prawa. I tutaj nie chodzi tylko o konkurencję. To walka o wolność mediów, o pluralizm informacji, sprawiedliwość i demokrację. Komisja postawiła pierwszy krok, ale mam nadzieję, że to dopiero początek - początek egzekwowania niesprawiedliwych działań big-techów, a także dzielenia się przez big-techy przychodami, za które należy płacić podatki.",
105,Maria | Walsh,PPE,EN,197863,197863," – Mr President, the Commission's decision to fine Google sends a powerful message: Europe is not afraid to stand up to big tech. But while Google now feels the force of EU rules, many other platforms continue to violate them with little to no consequences.
Nowhere is that failure more damaging than in the treatment of women online. On paper, EU laws protect women and girls in digital spaces, in practice, they are falling short. Deepfakes, in particular, are causing real harm. Manipulated images or videos that often place an innocent person's face onto somebody else's body in sexually explicit scenes, with women and young girls making up 99 % of the victims. They are designed to humiliate, control and dehumanise, and they spread across the internet, often hosted and shared without any responsibility.
The Commission must now show the same courage it demonstrated in holding Google to account, and apply that to protecting women online. We need real consequences for platforms that host deepfakes and clear responsibilities for those who create and distribute this content. Europe has led the way on digital regulation. Now we must lead the way on digital justice.",
106,René | Repasi,S-D,DE,229839,229839,"Big Tech mal wieder nur eine Geldstrafe auferlegt, die es aus der Portokasse bezahlen kann, statt eine Teilzerschlagung anzuordnen, wie sie die Kommission 2023 noch androhte? Warum war diese Geldstrafe so verhältnismäßig niedrig? Stimmt es eigentlich, dass die Entscheidung von der Kommissionsspitze aus Angst vor Strafzöllen der Trump‑Regierung zurückgehalten und nach unten korrigiert wurde?
Noch vor drei Jahren, bei der Annahme des Digital Markets Act, feierten wir uns und unseren Mut, Big Tech zum Schutz unserer Bürger die Stirn zu bieten. Was ist davon übrig geblieben? Entweder haben wir diesen Mut und verhängen Sanktionen, die Big Tech echt wehtun – wie eine Teilzerschlagung –, oder wir kuschen vor den Schulhofbullys wie Trump immer dann, wenn es brenzlig wird. Dann wird das aber nichts mit der Schutzmacht Europa, die wir in unseren Sonntagsreden so gerne hochhalten. Deswegen handeln Sie weiterhin, aber vor allen Dingen: Handeln Sie energisch.",
107,Regina | Doherty,PPE,EN,257237,257237," – Mr President, Commissioner, when it comes to tech innovation, Europe is playing catch up; I don't think that's a secret. We need regulatory reform and I'm really glad that the Commission is recognising this. We need to simplify our rules and lighten the burden on innovators. We need to adopt a real risk-based, proportionate approach, not more ex-ante regulation. And we need to put competitiveness at the heart of our thinking. We need to give people confidence that their data is secure. But there is absolutely no point in having rules if we do not enforce them properly – that is why the Commission needs to send a strong message when it comes to our enforcement powers.
Pressure from the other side of the Atlantic not to enforce rules is not acceptable. Threats to EU officials who are only doing their job is not acceptable. Enforcement should not be a pawn in a global geopolitical chess game because in Europe we have the rule of law – it has to mean something. If there are concerns about enforcement powers, then they can be dealt with as part of the legal process. We have regulators, independent courts and a democratically elected backstop if needed. That is how the rules should work in democracy.
But we should not forget that ultimately the DMA was voted democratically in this House by the representatives of our people, as well as by the Member States and the Council – it is the law of the land. We make a mockery of that law if we do not enforce it properly. This should be a point of principle. Europe will never be taken seriously, or indeed we will not take ourselves seriously, if laws are enforced based on the whims of and pressures of global actors, rather than the democratic rule of principles that we hold dear in this House.",
108,Maria | Grapini,S-D,RO,124785,124785," – Domnule președinte, doamnă comisar, stimați colegi, cred că toți constatăm că marile platforme, acum vorbim de Google, dar nu numai, au această problemă pe care o creează de fapt pieței noastre interne, și anume poziție dominantă pe piață și conflict de interese. Sunt cancer pentru democrație, sunt cancer pentru o competiție corectă pe piață.
E foarte bine că ați amendat Google, să vedem și când adunați banii, dar nu este suficient. Avem și alte platforme care colectează toată publicitatea. Sigur că atunci nu putem să avem o mass-media liberă, pentru că au nevoie și de venituri, ca să poată să trăiască. Libertatea de exprimare atunci este afectată și, doamnă comisar, viteza cu care acționăm.
În 2017, am fost și am vizitat Google din partea Comisiei pentru piața internă. Din 2017, sesizam că Google practică, de fapt, lucruri neloiale pe piața internă. Noi trebuie să ne apărăm piața internă prin toate mijloacele, nu numai prin reglementare, dar mai ales prin implementare.
Și da, am audiat TikTok. Nu știm ce s-a mai întâmplat. Cetățenii au nevoie de răspunsuri, iar în Uniunea Europeană, întreprinderile noastre din toate domeniile au nevoie de competiție corectă. De aceea, continuați, nu vă lăsați intimidați. Trebuie să avem propria noastră high tech în Uniunea Europeană și propria noastră industrie și o competiție corectă.",
109,Magdalena | Adamowicz,PPE,PL,197490,197490,"de facto wygląda teraz nasze życie, choć niewielu zdaje sobie z tego sprawę. Każda choroba, każdy krok, sytuacja finansowa, zakupy, zdrady, kłopoty w pracy, dieta, wszelkie upodobania, nasze poglądy polityczne... Tak, Big Tech wie o każdym z nas wszystko i tą wiedzą bez naszej zgody handluje na masową skalę.
To już pełna cyfrowa inwigilacja. Giganci cyfrowi mają totalnie dominującą pozycję i jeżeli ktokolwiek jest w stanie ochronić zwykłych ludzi przed cyfrowym niewolnictwem, to tylko Unia Europejska. Razem i bez strachu wobec Trumpa, który interesy amerykańskich big techów przedkłada nad prawo do prywatności i wolność Europejczyków.",
110,Brando | Benifei,S-D,IT,124867,124867," – Signor Presidente, onorevoli colleghi, qualche giorno fa, in Italia, il giornalista Sigfrido Ranucci è stato vittima di un terribile attentato con cui hanno tentato di ucciderlo. Anche da qui, da quest'Aula, deve ricevere la nostra solidarietà e vicinanza.
Difendere chi fa giornalismo d'inchiesta è un dovere politico e civile ma per farlo servono anche risorse, riconoscimento sociale e modelli economici che tutelano il giornalismo di qualità. Per questo, quando la Commissione europea decide di intervenire su chi crea monopoli pubblicitari, agisce, tra le altre cose, per tutelare la libertà dell'editoria e del giornalismo.
Ma le multe non bastano: bisogna pretendere il rispetto pieno delle regole europee di concorrenza, a tutela del diritto dei cittadini ad avere un'informazione libera, plurale e qualificata e per evitare la sottrazione di risorse.
Difendere i media liberi significa difendere la democrazia europea: non dimentichiamolo mai. Da relatore del regolamento sull'intelligenza artificiale, dico: ""andiamo avanti, con l'impegno a far rispettare le nostre regole per tutelare i nostri valori, per tutelare la libertà dell'informazione in Europa"".",
111,Zoltán | Tarr,PPE,HU,256863,256863," – Elnök Úr! Aki a hirdetési pénzeket uralja, az uralja a médiát is. Ez ma már nem egy egyszerű lehetőség, hanem a sajtószabadság egyik legnagyobb modernkori kockázata. A Google esete világosan megmutatta, hogy mennyire veszélyes, ha egyetlen technológiai óriás képes meghatározni, hova áramlanak a hirdetési bevételek, és ezzel közvetve befolyásolni, mely médiumok maradnak életben, és melyek tűnnek el a piacról.
Ezért fontos, hogy az Európai Bizottság hogyan döntött, és a közel 3 milliárd eurós bírság, amit kiszabott, üzenet, hogy a gazdasági hatalom nem nőhet a demokrácia fölé. Magyarországon ennek a torzulásnak egy másik arcát látjuk. Nálunk nem a piac, hanem a politika ejtette foglyul a sajtót. Állami hirdetésekkel, közpénzből a jelenlegi kormány és holdudvara épített ki olyan médiabirodalmat, amelyben a hűség sokkal többet ér, mint maga az igazság. Ahol a független sajtó nem partner, hanem ellenség, akinek nem vagy alig jut hirdetés.
Nekünk, európaiaknak ezért kettős feladatunk van: megfékezni a technológiai monopóliumokat és visszaszorítani az állami propagandagépezetet. Mi ezért fogunk küzdeni Magyarországon, és ezért kell küzdjünk itt is, a Parlamentben. Csak így őrizhetjük meg a tájékozódás szabadságát és vele együtt a demokrácia lényegét.",
112,Maria | Guzenina,S-D,EN,256803,256803," – Mr President, dear colleagues, media freedom: it's one of Europe's core values. It's the heartbeat of our democracy. And today, once again, we discuss Google's dominance, and we must remember what's at stake.
Google controls much of how Europeans find news, how publishers earn on it. As a digital gatekeeper, it decides who is seen and who is silenced. Our media depend on visibility and fair revenue to survive. When these are taken away, our press weakens, our voices shrink, and democracy itself is poorer.
But Europe has never been afraid to stand up for fairness and freedom. So let's keep fighting, not against technology itself, but for our values, for our journalists, and for the right for every citizen to be freely and truthfully informed.",
113,Juan Fernando | López Aguilar,S-D,ES,96812,96812," – Señor presidente, señora vicepresidenta Ribera, un riesgo amenaza esta legislatura desde el minuto uno: el de degradar o diluir el balance legislativo de la pasada legislatura del Parlamento Europeo: Agenda Digital, Reglamento de Servicios Digitales, Reglamento Europeo sobre la Libertad de los Medios de Comunicación, inteligencia artificial en coherencia con el Reglamento General de Protección de Datos, que sienta el estándar más alto del mundo de protección de datos personales...
Pero ese riesgo se convierte en una amenaza si, además, la Unión Europea incurre en el error —muchas veces ensayado— del apaciguamiento ante los poderosos, los gigantes en la red, Google.
Por eso lo escucha con claridad: este Parlamento Europeo apoya esa multa ejemplar de 3 000 millones de euros por abuso de un modelo publicitario monopolístico inaceptable de Google. Pero nuestro trabajo no estará completo hasta que —cumpliendo nuestra promesa de autonomía estratégica— seamos capaces, conforme al informe Draghi, de desarrollar también nuestra propia «soberanía digital», como la han llamado algunos. Es decir, desarrollar nuestra propia industria tecnológica, e incluso redes sociales públicas que protejan mejor los derechos de los europeos.",
114,Vicent | Marzà Ibáñez,Verts/ALE,ES,257016,257016," – Señor presidente, señora vicepresidenta Ribera, Google factura en Europa más de sesenta mil millones al año y, según todos los estudios, no llega a pagar ni el 8 % en impuestos. En cambio, un camarero que trabaja, por ejemplo, en España cobra mil trescientos euros y paga el 19 % de su trabajo en impuestos.
Los megarricos están rompiendo el modelo social europeo, evadiendo impuestos y decidiendo —atacando a nuestra democracia— qué es lo que cada uno puede pensar, qué es lo que cada uno debe pensar. Y esto pasa por dos cuestiones: la primera, que se les ha permitido concentrar mucho poder; y, la segunda, que se les permite pagar menos impuestos.
Por eso hay que acabar con la dependencia de las grandes multinacionales tecnológicas extranjeras, proteger los datos y apoyar a las plataformas europeas y a aquellas que son abiertas. Y hay que hacer efectivo de forma real, en toda Europa, un impuesto a las grandes tecnológicas. Y, sobre todo, llegar hasta el final con las multas —como la que usted ha puesto— a aquellos que evaden impuestos, a aquellos que hasta ahora han estado haciendo la propaganda a Trump.
Porque aquí debemos demostrar que Europa está con sus ciudadanos, y no con Trump y sus oligarcas.",
115,Lukas | Sieper,NI,EN,256971,256971," – Mr President, I would like to congratulate Google, because if you Google this fine, the Google knowledge panel says that Google in fact broke the law, while the legal team still debates that.
I would also like to congratulate my colleagues here today who spoke up against Google, because this will not be good for your Google algorithm in any way. I want to congratulate some of our colleagues for their mental creativity, because they stand here in the European Parliament publicly claiming that some opinions are forbidden, while expressing those same opinions in the plenary of the European Parliament.
Finally, I would like to congratulate the Commission for having at least some guts. But let's be honest: fining Google EUR 3 billion is like fining our colleague Mr Braun one daily allowance for his antisemitism. He will just dry his tears with his euro bills, and Google will just dry their tears with their trillions of dollars. So, dear Madam Commissioner, nice try! Next time, please, we need even more from you.",
