,LIB,PP,LG,MEPID,CODICT,speech,SPEAKER_TYPE
67,Cynthia | Ní Mhurchú,Renew,EN,257301,257301,"A Chathaoirligh, Women's Aid, Carlow; Amber Refuge, Kilkenny; ADAPT Domestic Abuse Services, Limerick; Oasis House, Waterford – I've visited them all.
Molaim sibh go hard agus sibh i mbun chosaint na mban atá ag fulaingt faoi dhrochíde. Cuirim fáilte roimh an díospóireacht seo inniu agus is deis iontach í iarradh ar na Ballstáit an Treoir maidir le Foréigean in aghaidh na mBan agus na gCailíní a Chomhrac a chur i bhfeidhm go huile is go hiomlán is go sciobtha agus roimh spriocdháta Mheitheamh '27. In Éirinn, tuigimid go rómhaith an costas a bhaineann le neamhghníomhaíocht. Tá Jenny's Law nó Dlí Jenny á thabhairt isteach ag Rialtas na hÉireann - reachtaíocht chun clár oibre agus clár poiblí foréigin teaghlaigh a chruthú, agus rud a thugann ceart do mhná, do dhaoine, fios a bheith acu an bhfuil taifead de mhí-úsáid thromchúiseach gnéis ag duine? Ainmníodh an dlí nua seo in ómós do Jennifer Poole, máthair álainn óg ar dhúnmharaigh a páirtnéir í sa bhliain 2021. D'fhéadfaí bás Jenny a sheachaint agus tá súil agam go seachnóidh an reachtaíocht nua seo básanna cosúil le bás Jenny.",
68,Sunčana | Glavak,PPE,HR,202036,202036," – Poštovana predsjedavajuća, kolegice i kolege, ponovit ću, Hrvatska je među rijetkim državama članicama koja je već u svojem kaznenom zakonu jasno definirala silovanje kao odnos bez pristanka te uvela kaznenu odgovornost za digitalno nasilje i zlouporabu intimnih sadržaja, postavši tako primjer dobre prakse među zemljama Europske unije.
Istodobno, revidirana Direktiva o suzbijanju trgovanja ljudima iz prošle godine proširuje zaštitu na žene koje su izložene prisilnoj trudnoći, surogatstvu i iskorištavanju majčinstva. Prema analizi iz 2024. godine sve je, nažalost, više tzv. komercijalnog surogatstva u trećim zemljama, u kojima se iskorištavaju siromašne žene iz Azije i istočne Europe. Regrutiraju se žene iz siromašnih zajednica. Međutim, rađanje djece za trgovinu organima, seksualno zlostavljanje, to je najstravičniji oblik biznisa o kojem isto tako moramo progovoriti. To nije sloboda izbora, to je oblik modernog ropstva. Godine 2022. proglasili smo komercijalno surogatstvo oblikom iskorištavanja žena koji krši njihova prava i ljudsko dostojanstvo.
Sada smo tri godine kasnije. Jesmo li napravili korak naprijed ili unatrag?",
69,Maria | Grapini,S-D,RO,124785,124785," – Doamnă președintă, doamnă ministru, domnule comisar, stimați colegi, nu cred că mai poate contesta cineva că avem violență împotriva femeilor, împotriva fetelor. Avem o directivă și este foarte bine că avem o directivă, dar nu sunt suficiente legile.
Doamnă ministru, ați prezentat aici trei puncte extrem de importante: să facem prevenție, să detectăm timpuriu și să protejăm. Dar, domnule comisar, în statele din Uniunea Europeană sunt situații extraordinare: n-avem adăposturi, femeilor le este teamă să raporteze violența, sunt omorâte în casă de către copii, de către bărbați.
Aici nu vorbim de naționalitatea ucigașului, nu vorbim de naționalitatea celui care face violență femeilor sau fetelor. Este important să găsim situația cu măsuri concrete, să finanțăm, să avem suficiente adăposturi. Și are legătură violența cu sărăcia. Trebuie să vedem ce facem pentru eradicarea sărăciei. Avem țări în top cu sărăcia și la copii, și la familii.
De aceea, eu cred că nu este suficient să avem directiva, trebuie să venim cu un set de măsuri pentru a ajuta statele membre să aibă adăposturi, pentru a face educație, ca femeile să aibă curaj și să fie protejate după ce a fost identificată violența.",
70,Sigrid | Friis,Renew,EN,257038,257038," – Madam President, in this House we love to speak about strategic autonomy, but unfortunately, we rarely speak about bodily autonomy. We must protect and safeguard women's right to decide what we want to do with our bodies.
No one should risk losing their life because they don't want to be pregnant, but unfortunately, they don't have the right or the access to safe abortions. Forcing women to carry out unwanted pregnancies is violence.
Right now, the 'My Choice, My Voice' initiative is fighting for women's rights to access abortions no matter which Member State they live in in our Union. I think it's something that we in this House need to speak up for, with a very clear voice, that we want to support and ensure women's right to decide. Our bodies are only for us to decide on.",
71,Marit | Maij,S-D,NL,91636,91636," – Voorzitter, deze week kwam er een rapport uit van GREVIO en dat was snoeihard. Nederland doet veel te weinig tegen geweld tegen vrouwen. Nederland heeft tien jaar geleden het Verdrag van Istanbul ter voorkoming en bestrijding van geweld tegen vrouwen al ondertekend, maar doet in de praktijk veel te weinig om dat geweld daadwerkelijk te bestrijden. De gevolgen zijn immens.
Vrouwen en meisjes zijn niet veilig op straat, in huis, op school of op het werk. Elke week worden er in Nederland acht vrouwen vermoord en elke dag zijn dat er in de Europese Unie overigens zes. Vrouwen die vermoord worden omdat ze vrouw zijn.
Wat er nodig is, is meer geld, meer beleid en meer acties om geweld tegen vrouwen daadwerkelijk te bestrijden. Bijvoorbeeld het strafbaar stellen van psychisch geweld, maar ook het proactief vervolgen van daders. Ik verwacht van de Commissie dat zij in de komende periode dan ook komt met echt beleid, en ook van de lidstaten verwacht ik dat zij komen met echt beleid tegen geweld tegen vrouwen, en met wetgeving. Alleen maar een verdrag tekenen is hartstikke mooi, maar het voorkomt het geweld niet. We hebben daden nodig.",
72,Lukas | Sieper,NI,EN,256971,256971," – Madam President, how easy it would be if we would do it because we hate women. How easy would it be if we would do it because we do not have white skin. But in truth, worldwide, every ten minutes a woman is killed by her partner.
So why do we do it? And the disgusting truth is because we can. Because we are stronger. We are faster. And quite frankly, we are more brutal. We have the power to hurt women. But with power comes also responsibility. And I think this is what men have to understand, that they have to take the responsibility to protect women instead of hurting them.
Dear ladies and gentlemen, in nine minutes from now, another woman will be killed by her partner. May she rest in peace.",
73,Magdalena | Adamowicz,PPE,PL,197490,197490," – Szanowna Pani Przewodnicząca! Jestem wściekła i my wszyscy powinniśmy być wściekli. Może to przemówi nam do wyobraźni. Gdyby stanęły tu wszystkie nasze koleżanki, posłanki do PE, to zgodnie z unijną statystyką 92 z nas doświadczyło przemocy fizycznej lub seksualnej, 14 zostało zgwałconych, 156 było nękanych, a 61 padło ofiarą przemocy domowej. A w całej Unii Europejskiej? 76 milionów kobiet jest bitych i zmuszanych do seksu, 12 mln zgwałconych, 126 mln nękanych, 50 mln krzywdzonych przez partnerów. To nasze matki, siostry, córki. Pani Przewodnicząca! To my. Czy my jesteśmy Europą? Wzorem praw człowieka? Czy my jesteśmy jakimś talibanem nienawidzącym kobiet? Jeżeli to pierwsze, to czas wreszcie rozpocząć walkę z przemocą wobec kobiet.",
74,Alexander | Jungbluth,ESN,DE,256941,256941," – Frau Präsidentin! Ich glaube, es besteht große Einigkeit in diesem Haus, und es gibt gar keinen Zweifel daran, dass Frauen und Töchter und kleine Mädchen geschützt werden müssen gegen Gewalt. Und vielleicht, um mich einigen Sachen sogar von der Linken anzuschließen: Es ist vollkommen richtig, dass das 11-jährige Mädchen dagegen geschützt werden muss, dass ihm von einem 30-Jährigen hinterhergepfiffen wird. Es muss das Mädchen davor geschützt werden, dass der männliche Lehrer sagt, dass sie kein Mathe könne.
Aber, und das möchten wir an dieser Stelle auch mal betonen, das größte Problem ist heutzutage für junge Mädchen eben das vorherrschende Stadtbild. Das ist das, was junge Mädchen in Straßenbahnen erleben müssen. Das ist das, was junge Mädchen in Innenstädten erleben müssen. Das ist genau das, was die politische Linke leugnet. Das ist genau das Problem, das nur die politische Rechte lösen wird.",
78,Gabriella | Gerzsenyi,PPE,HU,256866,256866," – Magyarország sajnos Európa listavezetője a nők elleni erőszakban.
Az uniós adatok szerint a magyar nők 41 százaléka tapasztalt már párkapcsolati erőszakot, 49 százalékuk fizikai vagy szexuális bántalmazást, és minden héten egy nő meghal a saját partnere keze által.
Ez nem csupán statisztika, ez társadalmi tragédia, nemzeti szégyen.
És ennek van neve, van arca, van személyes felelőse: Orbán Viktor!
Ő az a miniszterelnök, aki nyíltan kijelentette, hogy ""nőügyekkel nem foglalkozom"".
És valóban - nem foglalkozik. Ez a cinikus mondat ma magyar nők életébe kerül.
Az Orbán-kormány 15 év alatt nem ratifikálta az Isztambuli Egyezményt, nem hozott létre átfogó adatgyűjtést, nem biztosított elég menedékhelyet, és nem támogatta a civil szervezeteket, akik az állam helyett próbálnak segíteni.
Ez a közöny kormányzati szinten rögzült, és életekbe kerül.
A TISZA Párt más utat képvisel.
Mi azt mondjuk: igenis lehet újra kutatni, mérni, és ajánlásokat tenni. A nők elleni erőszak nem tabu, mert csak így tudunk valódi segítséget nyújtani az áldozatoknak. A nők védelme nem magánügy, hanem állami felelősség.
A következő két év kulcsa: a teljes uniós irányelv átültetése, az adat- és szolgáltatás-fejlesztés, valamint a civil-állami együttműködés stabilizálása. Csak így építhetünk olyan Magyarországot, ahol a nők biztonsága nem politikai kegy, hanem garantált jog.",
79,Yvan | Verougstraete,Renew,FR,256879,256879," – Mesdames et Messieurs,
En Europe, en 2025, des femmes et des filles continuent d’être battues, violées, exploitées, parfois même réduites au silence par la peur ou la honte. Cette réalité, c’est notre échec collectif. Car tant qu’une femme ne peut vivre libre et en sécurité, aucune démocratie n’est pleinement accomplie.
La directive européenne contre la violence faite aux femmes est un progrès majeur. Mais elle ne sauvera aucune vie si elle reste lettre morte dans les tiroirs des États membres. L’Europe doit être ferme: transposer, appliquer, sanctionner. Protéger les victimes, c’est agir vite, c’est former les policiers, les juges, les médecins, c’est garantir un accueil digne et des refuges sûrs partout en Europe.
Et n’oublions pas les nouvelles formes d’exploitation, notamment autour de la maternité, où le corps des femmes devient un marché. Nous ne pouvons pas tolérer que la vulnérabilité devienne un business.
L’Europe doit rester un rempart contre la violence et la marchandisation du corps féminin. C’est une question de justice, de dignité et d’humanité.",
83,Tomislav | Sokol,PPE,HR,197417,197417," – Poštovana predsjedavajuća, povjereniče, kolegice i kolege, rak dojke i dalje je najčešći oblik raka među ženama u Europi.
Redoviti probir i rana dijagnostika mogu smanjiti smrtnost i do 30%, za što je pozitivni primjer Hrvatska. No, i dalje previše pacijenata nema pristup kvalitetnim programima probira. Zato prevencija i rano otkrivanje moraju ostati temelj našeg djelovanja u javnom zdravstvu. EU je usvojio ambiciozan europski plan za borbu protiv raka. Za njegovu daljnju provedbu nužno je jasno financiranje, ulaganje u zdravstvene sustave i prije svega jednak pristup zdravstvenoj zaštiti u svim državama članicama.
U nekim državama EU-a je pacijentima dostupno 46-48 novih onkoloških lijekova u roku od godine dana, a u pojedinim zemljama istočne Europe svega tri nova lijeka. To je nedopustivo i zato je važno da reformom farmaceutskog zakonodavstva riješimo konačno taj problem. Drago mi je što u Odboru za javno zdravlje započinjemo rad na izvješću o provedbi europskog plana za borbu protiv raka. To je prilika da jačamo nadzor nad njegovom primjenom, prepoznamo manjkavosti, ali i zahtijevamo ambiciozno i zaštićeno financiranje zdravstva i u idućem višegodišnjem financijskom okviru. Također, moramo slijediti dobar primjer Direktive o potrošačkim kreditima, kojom smo po prvi put na europskoj razini kodificirali pravo na zaborav za osobe koje su preboljele rak, a što sada moramo ugraditi i u druge propise. Nitko ne smije biti diskriminiran samo zato što boluje ili je bolovao od raka. Europa mora pokazati ne samo da ima plan, nego i sredstva, odlučnost i ambiciju da ga provede.
Ulaganje u prevenciju i probir danas znači spašavanje života sutra.",au nom du groupe
84,Lina | Gálvez,S-D,ES,197702,197702," – Señora presidenta, señor comisario, el Plan Europeo de Lucha contra el Cáncer incide en la importancia del cribado y la salud preventiva en una enfermedad en la que un diagnóstico temprano salva vidas. Y eso es lo que se ha hurtado a las mujeres andaluzas: salvar sus vidas libres de cáncer y metástasis, salvar sus pechos, sus cuerpos, sus vidas. Más de dos mil mujeres han sufrido retrasos de hasta dos años en diagnóstico de cáncer de mama.
El Gobierno de Moreno Bonilla ha abandonado a las mujeres y posteriormente las ha culpado de atentar contra el prestigio del sistema andaluz de salud. Y es que, señor Moreno Bonilla, ¿es más importante aparentar y retener votos que la vida de las mujeres? Porque todavía hoy no sabemos qué ha pasado. Han dado varias versiones, han cambiado diagnósticos, han borrado los nombres de los radiólogos en los registros. Falta información, falta transparencia y respeto para las víctimas y sus familias.
Por eso exigimos responsabilidades al Gobierno de Moreno Bonilla. Que deje de mentir, que explique claramente qué ha ocurrido, que escuche a las asociaciones de afectadas, que actúe con un plan efectivo. Y lo digo como eurodiputada socialista, como presidenta que soy de la Comisión de Derechos de las Mujeres en este Parlamento y como andaluza que está en el sistema de cribado, que se hizo una mamografía el año pasado y que todavía no tiene los resultados. Eso es ansiedad, señor Moreno Bonilla.
Ningún gobierno puede violar los derechos fundamentales a la salud y a la información. ¿Qué tienen que ocultar? ¿Qué intereses privados están por encima de la salud? Porque las privatizaciones en sanidad cuestan vidas. También la suya, señor Moreno Bonilla.",au nom du groupe
85,Gerald | Hauser,PfE,DE,256842,256842," – Frau Präsidentin! Die Ursachen von Brustkrebs müssen bekämpft werden. Zu den Zahlen weltweit: im Jahr 2019 2,26 Millionen neue Fälle, für dieses Jahr prognostiziert: 2,6 Millionen neue Fälle, und für 2050 3,2 Millionen neue Fälle – also exorbitant steigend. Ein wirklich großes Problem.
Wir haben letzte Woche in Brüssel MEHA, eine neue europäische Gesundheitsinitiative, gegründet. Mit dabei war auch Dr. Robert Malone. Herr Kommissar Jørgensen, Sie wissen sicherlich, wer Dr. Robert Malone ist, ein weltweit anerkannter Wissenschaftler, der auch im ACIP, im Impfberatungsgremium der amerikanischen Regierung, sitzt. Und dieses ACIP hat im September vier Hauptursachen für COVID‑Impfungen festgestellt, die Krebs verursachen können. Aufgrund dessen hat die CDC die Werbung für die COVID‑19‑Impfungen in Amerika eingestellt.
Herr Kommissar, ich möchte haben, dass endlich auch in diesem Haus einmal faktenorientiert, faktenbasiert über die Nachteile der COVID‑19‑Impfungen diskutiert wird, weil in Amerika nicht umsonst die Werbung dafür eingestellt wurde. Das ist notwendig und wichtig, und das verlange ich von diesem Haus.",au nom du groupe
86,Georgiana | Teodorescu,ECR,RO,257116,257116," – Doamnă președintă, țara mea, România, se confruntă astăzi cu o realitate dureroasă: cea mai mare rată a mortalității cauzate de cancer din întreaga Uniune Europeană. În fiecare an, aproape 60 % din persoanele diagnosticate cu cancer își pierd viața.
Cancerul mamar și cel de col uterin rămân principalele cauze de deces în rândul femeilor din România. Mai mult de 80 % din cazuri sunt depistate în stadii avansate, când șansele de supraviețuire scad dramatic.
Aceasta nu este doar o statistică medicală - este o tragedie umană și socială. În spatele fiecărui număr se află o femeie, o mamă, o fiică, o soră. Femei care, în multe cazuri, ar fi putut fi salvate prin screening accesibil și tratament adecvat.
În timp ce Uniunea Europeană alocă fonduri semnificative pentru apărare, tranziție verde, sprijin extern, este momentul să ne întrebăm: oferim aceeași prioritate și protejării vieții cetățenilor noștri?
Cred cu tărie că sănătatea trebuie să fie o prioritate strategică a Uniunii Europene. De aceea, solicit Comisiei Europene alocarea de fonduri pentru screening gratuit și tratamente oncologice gratuite pentru toți cetățenii europeni.
Nu putem vorbi despre o Europă unită dacă acceptăm ca diferențele de resurse să însemne diferența dintre viață și moarte. Să demonstrăm, prin fapte și bugete, că viața fiecărei femei din Europa contează.",au nom du groupe
87,Vlad | Vasile-Voiculescu,Renew,EN,257112,257112," – Madam President, cancer is not only a health issue, it's also a test of our European values. Behind every statistic, there is a mother, a sister, a daughter, a wife, a friend. And far too often the chances of survival depend on the type of insurance they have, on their social status or the country they live in.
In Romania, screening rates are among the lowest in Europe, as in other Central and Eastern European countries. The gap is unacceptable. We must keep the fight against cancer a European priority. From EU4Health to cohesion and research programmes, every euro should drive innovation, early detection and equitable screening across the European Union. Every woman, whether in Bucharest, in Sofia or in Paris, deserves the same chance to live.
As a man, I stand as an ally because women's health is not only a women's cause, it's a European cause. And Europe must protect, not by words, but by action, standing with every woman, in every country, in every moment. This is what our European Health Union should look like.",au nom du groupe
88,Tilly | Metz,Verts/ALE,EN,193292,193292," – Madam President, Commissioner, one in eight women in Europe will face breast cancer in her lifetime, but early detection can save lives. Screening must be accessible and affordable for all women – not only for those living in cities, but also in rural areas; not only for those who can pay for it, but also for those living in vulnerable conditions.
While screening should be available for everyone, regardless of income, over-screening is not the solution either. Reason must lead testing, not fear. And let's be clear: no woman should ever have to make the choice between her wallet and her health. Universal, well distributed and responsible screening is a matter of equity and also of public health.
Finally, let us also remember that the best prevention we can get is lowering the risk at the source. We know that pollution directly affects women's health, so acting for the planet is also acting for human health – especially for women.",au nom du groupe
89,Catarina | Martins,The Left,PT,257063,257063," – Senhora Presidente, Senhor Comissário, uma em cada oito mulheres será diagnosticada com cancro da mama ao longo da sua vida. Por ano, na Europa, meio milhão de mulheres recebem este diagnóstico e 125 mil morrem.
Tragicamente, o risco tem aumentado mesmo em mulheres jovens, mas a evolução da saúde traz esperança a todas as mulheres. Esta esperança tem três condições: um diagnóstico atempado, o tratamento adequado e o acompanhamento. Para isso, precisamos de serviços de saúde robustos, universais e que atuem a tempo, não de cortes na saúde. Precisamos de literacia para a saúde, de mais e melhor educação e menos preconceitos e tabus. Combater o estigma e celebrar as sobreviventes, salva-nos também a todas.
E precisamos de condições de vida. Sim, as mulheres adiam vezes demais consultas e exames de diagnóstico, porque o trabalho tem horas a mais, fora e dentro de casa, porque dão prioridade ao cuidado dos outros — filhos, pais, companheiros, família — e, quando elas precisam de cuidados, vezes demais, ficam sozinhas.
Outubro é o mês da visibilidade do cancro da mama. Todos os meses são para lutar pela saúde e pela vida das mulheres. Um apelo final: façam o rastreio.",au nom du groupe
90,Carmen | Crespo Díaz,PPE,ES,257034,257034," – Señora presidenta, la salud de las mujeres merece un respeto y, sobre todo, decir la verdad.
¿Cuál es la verdad? La verdad es que Andalucía ha pasado de un gasto en sanidad de 9 800 millones con los socialistas a 16 000 millones. Y la verdad es que el señor Moreno ha pedido perdón a las afectadas y ha asumido sus responsabilidades, la consejera ha dimitido y se han buscado soluciones inmediatas a través de un plan de choque.
La verdad es decir que el protocolo de Andalucía lo hizo la hoy vicepresidenta del Gobierno, la señora Montero: ni perdón ni dimisión. La verdad es que el señor García-Page, en Castilla-La Mancha, dejó a 2 500 mujeres en cinco años sin cribado: ni perdón ni dimisión. La verdad es que la señora García, ministra de Sanidad, dejó tres años sin cribados en Ceuta y Melilla: y ni perdón ni dimisión.
Y decir la verdad es que ustedes han sido los reyes de la privatización, porque dejaron sin pagar 256 millones de euros de las clínicas privadas Pascual, en Cádiz, que ha tenido que pagar el señor Moreno Bonilla.
Como usted dice, las pulseras, la ley del sí es sí...
Por tanto, hay que pedir perdón a las mujeres y ponerse manos a la obra, que es lo que está haciendo Juanma Moreno en este caso. Desde luego, esto es lo que hay que hacer por las mujeres y no intentar utilizarlas.
(La oradora se niega a que Nicolás González Casares le formule una pregunta con arreglo al procedimiento de la «tarjeta azul»)",
91,Vytenis Povilas | Andriukaitis,S-D,EN,119652,119652," – Madam President, Commissioner, it is a very painful topic. Very painful. Of course, we know very well that regular screening is the most effective way to detect breast cancer early, save lives and reduce the burden on health care systems.
However, participation in screening programs varies significantly between Member States, with many falling short of the 70 % target. And this is up to the Commission now to draw attention. We need to motivate Member States to be more active in screen screening programs – very active. We know very well that continuing investment in research and innovation can help us to develop screening models. Once again, early detection is better and cheaper and safer than treatment.
Let us make a clear commitment together to protect women's health. Therefore I am calling for 15 October to be established as European Breast Health Day – a day dedicated to raising awareness, promoting prevention and fostering solidarity across Member States. I count on you, Commissioner.",
92,Marie-Luce | Brasier-Clain,PfE,FR,256878,256878," – Madame la Présidente, en France, le cancer du sein est la première cause de décès par cancer chez les femmes, avec 12 000 morts par an. C'est aussi le cancer le plus fréquent. Dépisté à un stade précoce, il peut être guéri dans neuf cas sur dix avec des traitements moins lourds.
S'il existe des plans nationaux qui encouragent les femmes de plus de 50 ans à se faire dépister tous les deux ans, le cancer du sein touche de plus en plus les jeunes. Le nombre de cas de cancers de tous types a bondi de 80 % en 30 ans chez les moins de 50 ans. Or, les femmes jeunes sont plus susceptibles de développer un cancer du sein plus agressif. Plusieurs causes sont connues: l'accroissement de la population et son vieillissement, les facteurs hormonaux et reproductifs, l'alcool, le surpoids, la sédentarité et le tabac. Mais il y en a d'autres qui restent à déterminer.
Quel que soit son âge, le dépistage et la sensibilisation au dépistage sont essentiels, tout en prenant garde à éviter les surdiagnostics et le surtraitement. Les pouvoirs publics ont pris la mesure de la situation. Il faut maintenant assurer le bon financement de la recherche pour mieux comprendre cette maladie et affiner les méthodes de diagnostic.",
93,Aurelijus | Veryga,ECR,LT,256811,256811,"MFF. Svarbu, aišku, nepamiršti visų trijų problemos sprendimo lygių. Pirmiausia, prevencijos, išvengiant galimų rizikos veiksnių. Tačiau šiandien kalbame apie krūties vėžio patikros programų svarbą. Ir būtina daryti viską, kad ši programa būtų prieinama visoms moterims, ypač regionuose, kur sveikatos priežiūros paslaugos tampa vis sunkiau prieinamos dėl sveikatos specialistų ir technologijų trūkumo. Ir tam gali pasitarnauti mobilios tyrimų komandos ir pas gyventojus atvežama mobili įranga.",
94,Stine | Bosse,Renew,DA,257020,257020," – Fru formand! Du piver bare! Der er ikke noget galt! Vi kvinder kender det alle sammen. De fleste kvinder har oplevet ikke at blive taget alvorligt, når de går til lægen, og måske derfor bliver kvinder diagnosticeret i gennemsnit fem år senere end mænd. Kvinders sundhed bliver systematisk nedprioriteret. Når det gælder brystkræft, ser vi konsekvenserne. Hvert år rammes 140 000 kvinder i EU, og 30 000 mister livet. Det skal vi tage alvorligt. Vi ved, hvordan vi redder liv. Tidlig opsporing og bedre screening. Det giver hurtigere behandling, og det redder liv. Derfor kæmper jeg for, at EU investerer massivt i forskning, fælles screeningsstandarder og hurtig adgang til diagnose. Kvinders sundhed er ikke et nicheområde. Det er faktisk halvdelen af enhver befolkning. Lad os prioritere det, og lad os arbejde tættere sammen i hele EU.",
95,Estrella | Galán,The Left,ES,257012,257012," – Señora presidenta, más de 2 000 mujeres tienen su vida pendiente de un hilo como consecuencia de la mala gestión del Gobierno andaluz. 2 000 mujeres que necesitaban seguimiento y que nunca recibieron una llamada. Algunas de ellas, desgraciadamente, ya no están.
Eso no fue un error, fue una negligencia política. El sistema falló porque hay una estrategia para hacerlo fallar. Debilitar lo público para acabar privatizándolo todo. No es un caso aislado, es un modelo que vemos repetido en la Comunidad Valenciana, en Murcia y en cada territorio donde se pone el dinero por delante de la vida.
El cáncer no discrimina entre personas ricas y pobres, pero la posibilidad de superarlo con un diagnóstico a tiempo, claro que sí. Depende de contar con unos servicios públicos y universales de calidad. Necesitamos reforzar nuestra sanidad pública con recursos, con profesionales sanitarios que tengan unas buenas condiciones laborales, y dignas, y, sobre todo, con políticas que prioricen la salud frente a los beneficios económicos.
Los recortes cuestan vidas, señores, y desmantelar la sanidad cuesta vidas.
(La oradora acepta responder a una pregunta formulada con arreglo al procedimiento de la «tarjeta azul»)",
96,Nicolás | González Casares,S-D,ES,197718,197718,y que se les diga que no se les avisa por ansiedad? ¿Qué opinión le merece ese responsable político?,
97,Estrella | Galán,The Left,ES,257012,257012," – Gracias por su pregunta. Ansiedad es la que vivimos las mujeres cuando nos sometemos a una prueba y nadie nos da un resultado. Ansiedad es la que vivimos cuando vamos a un servicio de salud y hay una lista de espera tan enorme que no somos capaces de saber si vamos a salir vivas o no de un proceso de cribado.
Por tanto, la opinión política que despierta en mí una situación como la que hemos vivido en Andalucía es que hay que depurar responsabilidades.",
98,Jessica | Polfjärd,PPE,SV,197404,197404," – Fru talman! Kommissionsledamot Jørgensen! Varje år i oktober uppmärksammar vi bröstcancer – den vanligaste formen av cancer hos kvinnor. Alltför många har antingen själva drabbats eller har någon i sin närhet som har gjort det. Men tack vare ett fokuserat arbete har vi gjort stora framsteg i kampen mot cancer. I Sverige överlever i dag nio av tio sin diagnos, men så ser det inte ut i hela Europa.
Det finns fortfarande stora skillnader både vad det gäller förekomst och dödlighet inom Europa. Det finns ett direkt samband mellan de länder som satsar på screening och prevention och minskad dödlighet. Därför måste Europas länder satsa på att förebygga, upptäcka och bekämpa bröstcancer, så att alla kvinnor i Europa får en jämlik vård och chanser till överlevnad.",
99,Romana | Jerković,S-D,EN,112747,112747," – Madam President, more than 90 000 European women lose their lives to breast cancer each year. But why does it have to be like this, if we know that screening save lives? We have failed to reach one of the main goals set by the beating cancer plan, ensuring that 90 % of women have access to screening by 2025.
So how do we respond to this failure? By acting. We must step up. We must reach out to the communities in rural areas. We must use the power of telemedicine and guarantee equal quality standards across all Member States. Our work is far from done.
This is why I call on you, dear colleagues, to join me in supporting the request to officially recognise 15 October as a Breast Health Day, a day dedicated to prevention, early detection and support for women affected by cancer.
It's time to stop talking about goals and to start achieving them.",
100,Nina | Carberry,PPE,EN,257296,257296," – Madam President, in Ireland, around 3 500 new breast cancer cases are diagnosed every year. This is much more than just a number – it represents thousands of women, families and communities affected. A recent report evaluating Europe's Beating Cancer plan shows, among other things, that we need more funding for early prevention and detection and a greater investment in staffing and skills.
So I have a few questions: a cancer plan was not included in the 2026 work programme released this week, so can you give more detail on how the Commission plans to address the ongoing issues in prevention, detection and screening highlighted in the evaluation report? Can you please provide an updated timeline highlighting which actions remain unachieved? And specifically, what is the Commission doing to assist Member States on reaching their screening targets?
Investment in research, people and screening will save lives.",
101,Elena | Nevado del Campo,PPE,ES,257039,257039," – Señora presidenta, todos conocemos a mujeres que han sufrido o sufren un cáncer de mama, y el cribado es, efectivamente, fundamental para la detección precoz: esta debe ser nuestra preocupación, como la es hoy para el señor Moreno Bonilla.
Me produce vergüenza que se use a las mujeres para hacer política y me produce vergüenza que pretendan cribar al señor Moreno Bonilla.
Ustedes están utilizando ideológicamente este tema cuando han puesto a violadores en la calle, cuando han desprotegido a las víctimas de violencia de género, cuando tienen Gobiernos que, durante años, han dejado sin cribado a sus mujeres —muchas tampoco están—; ustedes priorizan la utilización de la mujer, pero las mujeres no les importan. ¿O es que las mujeres de Castilla-La Mancha son menos que las mujeres andaluzas?
Ustedes fallan en el discurso, fallan a las mujeres, fallan al utilizar al señor Moreno Bonilla como fallan siempre a las mujeres.",
102,Maria | Grapini,S-D,RO,124785,124785," – Doamnă președintă, domnule comisar, stimată doamnă ministru, cancerul la sân, deși știința a înaintat, face ravagii și încă victime în rândul femeilor. Și s-a discutat aici, avem acces în unele state membre, nu în toate, la screening, dar nu e suficient.
Gândiți-vă la femeile din mediul rural. Ce șanse au să-și facă această analiză, care în unele țări e banală, dar după aceea ce șansă au la un tratament adecvat? Știți, femeile din țara mea merg fie în Austria, fie în Israel, fie în Germania, pentru a-și face tratament.
Dacă nu vom avea buget și, sigur, aici competența e partajată, statele membre și Comisia, dar dacă nu punem ca prioritate sănătatea femeilor ‑ pentru că până la urmă are legătură și cu populația ‑ știm bine ce probleme demografice avem. De aceea, domnule comisar, vă rog cuprindeți pentru perioada următoare și sprijin pentru statele membre care nu au reușit să aibă suficiente fonduri pentru acces la medicamente, pentru acces la screening.",
103,Leire | Pajín,S-D,ES,256993,256993," – Señora presidenta, el cáncer de mama es el tumor más frecuente en las mujeres. Hay más de 35 000 casos nuevos diagnosticados anualmente en mi país. Y hoy sigue siendo, todavía, la principal causa de muerte por cáncer en mujeres. Se calcula que una de cada ocho mujeres desarrollará esta enfermedad. Por eso la prevención y la detección temprana son una carta salvavidas.
Sin embargo, en mi país, en algunas regiones gobernadas por la derecha, han aflorado inaceptables negligencias. En la Comunidad Valenciana, por ejemplo, una de cada cinco mujeres no recibió la invitación al cribado. Se ha dejado fuera de los programas de prevención a más de 90 000; 21 000 solo en el caso de Alicante. Pero, además, están aflorando problemas en los protocolos, dejándose a las mujeres con la incertidumbre, con el miedo, sin conocer los resultados. Y esto es algo inaceptable.
Por eso le pedimos a la Comisión y al Consejo Europeo que actúen para implementar los planes de prevención del cáncer y para velar por los derechos fundamentales de las mujeres relacionados con la salud. Porque detrás de esto hay un desmantelamiento del sistema público para generar negocio en la privada.",
