,LIB,PP,LG,MEPID,CODICT,speech,SPEAKER_TYPE
122,Φρέντης | Μπελέρης,PPE,EL,256947,256947," – Κυρία Πρόεδρε, κύριε Επίτροπε, η αναθεώρηση του μηχανισμού αναστολής θεωρήσεων δίνει στην Ευρώπη ένα ισχυρότερο εργαλείο για να προστατευτεί από την εργαλειοποίηση του ανθρώπινου πόνου και την παράνομη μετανάστευση. Μας επιτρέπει να αναστέλλουμε την απαλλαγή θεώρησης για τρίτες χώρες γρηγορότερα, όταν αυτές δεν σέβονται τους κανόνες, όταν υπάρχουν κίνδυνοι ασφάλειας ή όταν οι μεταναστευτικές ροές αυξάνονται σημαντικά.
Ωστόσο, πρέπει να είμαστε ειλικρινείς. Ο μηχανισμός είναι χρήσιμος, αλλά είναι προφανές πως δεν αρκεί από μόνος του. Πρέπει να συνοδεύεται από αποτελεσματική προστασία των συνόρων και την άμεση επιστροφή όσων δεν δικαιούνται άσυλο. Χωρίς αποτελεσματικές επιστροφές δεν είναι δυνατή η ουσιαστική διαχείριση του προβλήματος.
Αγαπητοί συνάδελφοι, εύκολες λύσεις δεν υπάρχουν. Χρειάζεται ολόκληρο σχέδιο και συνέπεια. Το μεταναστευτικό δεν είναι απλώς μια ανθρωπιστική πρόκληση. Είναι πρωτίστως ζήτημα εθνικής κυριαρχίας, ασφάλειας και κοινωνικής συνοχής. Η Ευρώπη οφείλει να προστατέψει τα εξωτερικά της σύνορα, γιατί χωρίς σύνορα δεν υπάρχει Ευρωπαϊκή Ένωση. Οι χώρες της πρώτης γραμμής, όπως η Ελλάδα, δεν μπορούν να επωμίζονται μόνες ένα βάρος που αφορά ολόκληρη την ήπειρο. Χρειαζόμαστε μια πολιτική που να διακρίνει ξεκάθαρα ανάμεσα στον πραγματικό πρόσφυγα και τον παράνομο μετανάστη, ώστε να μη γινόμαστε θύματα των λαθροδιακινητών. Οφείλουμε να στηρίξουμε ουσιαστικά τις τοπικές κοινωνίες που σηκώνουν το βάρος χωρίς να έχουν καμία ευθύνη.
Η αλληλεγγύη δεν σημαίνει ανοχή στην ανομία. Η ανθρωπιά δεν σημαίνει παραίτηση από την ασφάλεια. Η Ευρώπη πρέπει να μείνει φιλόξενη αλλά και ισχυρή.",
123,Γεάδης | Γεάδη,ECR,EL,256986,256986," – Κυρία Πρόεδρε, μία από τις μεγαλύτερες προκλήσεις που απειλεί το ευρωπαϊκό οικοδόμημα —και κατ' επέκταση την ευρωπαϊκή οικογένεια— είναι η παράνομη μετανάστευση, που, σε συνδυασμό με το τεράστιο δημογραφικό πρόβλημα που ταλανίζει τα πλείστα κράτη μέλη, απειλούν να σβήσουν την ευρωπαϊκή ιστορία και πολιτισμό.
Δεν πρόκειται για υπερβολή αλλά για πικρή, αμείλικτη πραγματικότητα. Αρκεί μια βόλτα σε Παρίσι, Μαδρίτη, Βερολίνο, Ρώμη, Αθήνα, Στοκχόλμη, για να πειστεί και ο πιο δύσπιστος. Όταν όμως μία χώρα όπως η Πολωνία ορθώνει ανάστημα εφαρμόζοντας αυστηρή μεταναστευτική πολιτική, δέχεται επικρίσεις. Όποιος βιαστεί να με κατηγορήσει του υπενθυμίζω ότι και η πατρίδα μου, η Κύπρος, έχει παραδοθεί στο έλεος των λαθρομεταναστών —με την Τουρκία, μάλιστα, που εποφθαλμιά ολόκληρο το νησί, να τους εργαλειοποιεί.
Ας το κατανοήσουμε: Το μέλλον της Ευρώπης είναι στα χέρια μας. Δεν μπορούμε να μείνουμε αδρανείς. Επιβάλλεται να αγωνιστούμε για να υπερασπιστούμε την ευρωπαϊκή ταυτότητα τόσων αιώνων και όσα μας κληροδότησαν οι πρόγονοί μας.
(Ο αγορητής δέχεται να απαντήσει σε ερώτηση με γαλάζια κάρτα)",
124,Lukas | Sieper,NI,EN,256971,256971," – Thank you, colleague, for accepting the blue card. I listened very closely to what you said and I would like your personal opinion: do you think that we can, in fact, solve our demographic crisis without migration, given the quota that I think what you would then call 'true Europeans' reproduce on?",
125,Γεάδης | Γεάδη,ECR,EL,256986,256986," – Το δημογραφικό πρόβλημα θα επιλυθεί με στήριξη των οικογενειών. Θα βρεθεί λύση στο δημογραφικό πρόβλημα, όταν στην Ιταλία γεννηθούν Ιταλοί πολίτες, όταν στη Γερμανία γεννηθούν Γερμανοί πολίτες, όταν στην Ολλανδία Ολλανδοί, στην Πολωνία Πολωνοί και στην Ελλάδα Έλληνες. Αλλιώς, δεν μιλούμε για επίλυση δημογραφικού προβλήματος, αλλά για αντικατάσταση πληθυσμών.",
126,Jan | Farský,PPE,CS,256840,256840," – Vážená paní předsedající, vážení představitelé dánského předsednictví, vítám dnes diskutovanou revizi mechanismu pozastavení platnosti vybraných víz. Nicméně se obávám, že není dostatečná, protože čelíme válce ruské agresivní proti Ukrajině, ale taky hybridní, štvavé vedené Kremlem proti nám všem. Rusové si hledají cesty, jak rozložit naši společnost, jak ukončit naši podporu vzdorující Ukrajině. Představte si, v domě vedle vás bydlí soused. Žije zdánlivě obyčejný život, chodí do práce, má děti. Pak ale vyjde najevo, že je z Ruska a pracuje jako špion pro zpravodajské služby. To není scénář k filmu, to není žádná fikce, to je realita a jsou to doložené příběhy. Pro Rusy je v Evropě pozastavený vízový režim. Agenti s diplomatickým krytím k nám ale stále proudí. Přes jednu zemi – Trojského koně – se dostanou všude. Jejich pohyb po Schengenu nijak omezený nemáme, ale měli bychom mít. K omezení pohybu ruských diplomatů vyzývá Česko už přes dva roky. Nyní se zdá, že by na tom konečně mohla být shoda a toto bezpečnostní opatření bude součástí 19. sankčního balíčku. Vážení kolegové, apelujte na své vlády a ministry, ať konečně vystavíme Rusům stopku.",
127,Vytenis Povilas | Andriukaitis,S-D,LT,119652,119652," – Pirmininke, komisare. Bevizis režimas remiasi abipusiu Europos Sąjungos šalių narių ir trečiųjų šalių narių pasitikėjimo principu. Ir bevizio režimo sustabdymo mechanizmas yra sudėtinė pasitikėjimo bevizio režimo didinimo dalis, nes piktnaudžiavimas beviziu režimu yra iššūkis, kuris naikina pasitikėjimą. Jei kyla grėsmės, peržiūra šio mechanizmo yra būtina. Negali kito kelio būti. Nelegali migracija yra iššūkis, ir grėsmės šiuo metu didėja. Peržiūra bus nukreipta teisinga kryptimi, jei ji remsis grėsmių analize, nuolatiniu tyrinėjimu ir didins žmogaus teisių apsaugą, ir neteisinga kryptimi, jei ji bus panaudota politizuotiems tikslams. Oligarchams suteikta auksinės vizos teisė yra parodija. Jos negali būti, nes nieks žmogaus teisių pinigais nematuoja, o laisvė, atsakomybė, teisės ir pareigos žengia kartu, komisare. Taip kad sveikinu.",
128,Λευτέρης | Νικολάου-Αλαβάνος,NI,EL,197734,197734," – Κυρία Πρόεδρε, καταδικάζουμε τον απάνθρωπο μηχανισμό αναστολής θεωρήσεων, κομμάτι του αντιδραστικού Συμφώνου Μετανάστευσης. Αποτελεί τεκμήριο όξυνσης των ανταγωνισμών, εργαλειοποίησης των προσφύγων, ενίσχυσης της πολιτικής κυρώσεων σε μη αρεστές χώρες.
Ευρωπαϊκή Ένωση και κυβερνήσεις που πρωταγωνιστούν στους ιμπεριαλιστικούς πολέμους για τα κέρδη των ομίλων εμφανίζονται ως υπερασπιστές του λεγόμενου κράτους δικαίου σχετικά με τα μεγαλύτερα θύματα της πολιτικής τους, τους πρόσφυγες. Είναι συνένοχες για το νέο Σύμφωνο. Νομιμοποιούν τις συμφωνίες για στρατόπεδα συγκέντρωσης σε τρίτες χώρες, χρηματοδοτούν τον εγκλωβισμό τους σε χώρες όπως η Λιβύη. Προωθούν απελάσεις ακόμα και σε εμπόλεμες ζώνες. Εφαρμόζουν πολιτικές διαλογής φτηνού εργατικού δυναμικού για τις ανάγκες του κεφαλαίου, με συμφωνίες και διαδικασίες σύγχρονου δουλεμπορίου, και ταυτόχρονα κουνούν το δάχτυλο περί ανθρωπίνων δικαιωμάτων.
Να καταργηθεί το αντιδραστικό Σύμφωνο και οι κανονισμοί εξειδίκευσής του. Να διασφαλιστούν τα δικαιώματα των ξεριζωμένων, για να πάνε στις πραγματικές χώρες προορισμού τους, για ζωή και δουλειά με πραγματικά δικαιώματα.",
132,Nikola | Bartůšek,PfE,EN,256852,256852," – Voting in favor of the visa suspension mechanism is a crucial step towards strengthening the EU’s external border management and ensuring the integrity of the Schengen area. This mechanism allows the European Union to temporarily suspend or restrict visa issuance for citizens of third countries if those countries fail to cooperate on key issues such as readmission of their nationals, security, or migration management. This mechanism acts as a diplomatic tool, encouraging third countries to engage constructively with the EU on migration and security cooperation. It creates an incentive for countries to fulfil their obligations, including the timely readmission of illegal migrants. This is what our voters want from us and this is what I am delivering to them. Right now, we have a problem in the EU, with failed asylum seekers disregarding the return decisions and staying in the EU. With the visa suspension mechanism we will be able to put pressure on the countries of origin to take back their citizens so that they do not stay in Europe against orders to leave.",
134,Maria | Walsh,PPE,EN,197863,197863," – Madam President, the International Council for the Exploration of the Sea has recommended a devastating 70 % cut to the EU mackerel quota next year. A cut like this could cost Ireland, my own Member State, over EUR 66 million.
Mackerel is more than just a fish to Ireland. It's worth EUR 94 million in exports and supports thousands of hard‑working families in our coastal and island communities. Our quota has already plummeted from over 75 000 tonnes in 2020 to just 10 800 tonnes projected in 2026. If we don't act, we risk losing an industry and a way of life that has sustained generations.
I urge the Commission to deliver fair quotas, a long‑term plan for the sector and real financial support for those who depend on fishing, and ultimately, to stop third countries from overfishing in Irish and EU waters. We must protect both our natural resources and the livelihoods of our people.",
135,Victor | Negrescu,S-D,RO,88882,88882," – Doamnă președintă, stimați colegi, România are nevoie de sprijinul dumneavoastră. Recent, ministrul energiei din România a semnalat faptul că țara noastră riscă să ajungă într-o situație critică până la finalul anului, dacă executivul european nu va accepta amânarea închiderii unităților de producție de energie pe bază de cărbune.
Deja plătim prețuri uriașe pentru energie, iar interconectările cu piața comună în lucru în centrul Europei întârzie să apară. Vorbim de zeci de mii de persoane care ar putea ajunge în șomaj, de sute de companii care și-ar putea închide activitatea și de o țară întreagă, expusă unui risc foarte mare.
Tranziția și decarbonizarea trebuie să fie juste, echitabile la nivel european, fără a pune în pericol securitatea energetică.
Cei responsabili din România, evident, atât pentru întârzieri, cât și pentru slaba negociere, vor fi trași la răspundere. Dar până atunci fac apel din plenul Parlamentului European la înțelegere și solidaritate. Îi asigur pe cei afectați că ne vom lupta pentru ei, pentru o tranziție echitabilă, pentru locurile lor de muncă și pentru securitatea energetică a României și a Europei.",
136,Tomislav | Sokol,PPE,HR,197417,197417," – Poštovana predsjedavajuća, cijenjeni kolege, naša su djeca uronjena u hiperseksualizirani svijet u kojem seks sve prodaje, od TV serija do autoguma. Stalno izloženi takvom sadržaju ljudi prestaju poštovati i cijeniti cjelovitost i dostojanstvo druge osobe, što im otežava intimni kontakt i uspostavljanje kvalitetnih dugoročnih odnosa.
Neki u takvim izvrnutim vrijednostima žele odgajati i buduće generacije. Ide se toliko daleko da se seks, i to često eksplicitne opise neprimjerene dobi, gura u školsku lektiru i druge nastavne sadržaje. Zdravstveni odgoj djece želi se svesti na seksualnu edukaciju krojenu prema kriterijima progresivističke ideologije.
Dječja dobrobit ne smije biti ideološko bojno polje niti bi djeca trebala biti pokusni kunići za woke agendu, koja ulazi sve više u škole. Ta agenda koristi zakonske rupe, zaobilazi institucije, roditeljsku volju i ustavna prava. Svima koji u tome sudjeluju i tako ugrožavaju djecu, pa i u mojoj domovini Hrvatskoj, uključujući Grad Zagreb, treba se vrlo otvoreno suprotstaviti.",
137,Sofie | Eriksson,S-D,SV,257088,257088,"ohörbara ord) har kollapsat. Nästan all fisk som tas upp mals ner till foder. Vi står inför en ekosystemkollaps.
Kommissionen har lyssnat och föreslagit lägre kvoter för 2026, men det är ministrarna som bestämmer. Vid förra veckans möte i Stockholm handlade det om Östersjön, och då deltog ministrarna från åtta länder runt havet. Då uppmanade kommissionsär Kadis: ""Höj inte kvoterna"". Jag hoppas att de lyssnar.
Ministerrådet måste stå fast vid kommissionens förslag. Höj inte kvoterna mer. Utan fisk i havet blir det ingen fisk på bordet, inget yrkesfiske, inget sportfiske. Vi behöver en återhämtning i Östersjön som bygger på vetenskap och långsiktighet framför kortsiktig exploatering. Ansvaret vilar nu mycket tungt på ministrarna från medlemsstaterna.",
138,Mathilde | Androuët,PfE,FR,197691,197691," – Madame la Présidente, Emmanuel Macron et son idéologie irréaliste ont encore frappé. Son gouvernement impose dans les cantines françaises des interdictions absurdes sur l'usage de contenants plastiques, y compris réutilisables, alors que le droit européen les autorise et les encadre strictement. Paris a choisi de distiller encore le poison de la décroissance et des psychoses environnementales en surtransposant la réglementation au détriment des entreprises et des producteurs français.
Cette politique, inspirée par un écologisme de salon, frappe nos PME industrielles, nos agriculteurs et nos collectivités locales, tout en créant des distorsions de concurrence. Pire encore, elle n'apporte aucun gain réel pour la santé ou l'environnement. Les mêmes contenants sont toujours autorisés dans les hôpitaux, les prisons ou les fast-foods.
Le résultat: des usines menacées, des emplois détruits, des produits français remplacés par des importations ou des alternatives souvent moins durables et plus coûteuses. Au lieu de défendre nos entreprises et notre souveraineté industrielle, le gouvernement Macron choisit de punir ceux qui produisent et travaillent en France.
Il est temps de mettre fin à cette surenchère réglementaire, de redonner aux industriels français la liberté d'innover et de travailler. La Commission européenne envisage-t-elle un jour de se pencher sur cette surréglementation qui entraîne des distorsions dans un marché européen de plus en plus déséquilibré, des fermetures d'usines et la mort de nos exploitations agricoles?",
139,Kris | Van Dijck,ECR,NL,256884,256884,", maar concrete Europese acties blijven uit. Of erger nog: EU-regels fnuiken de business case van nieuwe investeringen. Neem nu het voorbeeld van de chemische recyclage waarbij plastic afval wordt verwerkt tot grondstoffen voor de chemische industrie. Het is een knap staaltje van circulaire technologie, maar sommige technologieën zijn blijkbaar voor de EU niet groen genoeg.
Wat is dan de conclusie? Terug gaan storten, verbranden of investeren in de circulaire economie buiten de EU? Dat is toch te gek voor woorden? Bij dezen dus een scherpe oproep aan de Commissie: voeg de daad bij het woord, omarm technologieneutraliteit en stop met het ontmoedigen van investeringen. Laat uw dogma's alstublieft los.",
140,Ana | Miranda Paz,Verts/ALE,PT,24942,24942," – Senhora Presidente, como eurodeputada galega, estou aqui para defender os interesses galegos.
Há meses que encontramos uma grave falha de transparência e múltiplas dificuldades para aceder a procedimentos referentes a vários temas galegos.
Na Galiza, o meu país, preocupa-nos especialmente a recusa que recebemos para aceder aos documentos sobre o procedimento aberto há quatro anos pelo prolongamento ilegal da autoestrada do Atlântico, a AP-9.
Em 2001, o governo do Partido Popular cometeu um roubo para milhares de galegas e galegos, mantendo as portagens até 2048. Ignorou que a Justiça já ditara a incompatibilidade desta prorrogação com as normas para os contratos públicos da UE.
Apresentei várias perguntas parlamentares e pedi acesso aos documentos por incumprimento da normativa europeia na ampliação da concessão da AP-9. Por isso transmiti esta falta de transparência à provedora de Justiça europeia, Teresa Anjinho, na reunião que tivemos em julho.
Hoje, na Galiza, estamos a pagar portagens cobradas ilegalmente e consideramos que a sociedade galega merece conhecer a transparência desse procedimento.",
141,Lynn | Boylan,The Left,EN,124984,124984,"A Uachtaráin, Ireland's energy system should serve as a cautionary tale to others in the EU, because 20 years ago, Ireland had one of the lowest energy costs in the EU, and today we have some of the highest.
And why is that? It is because government after government has chased the big tech and data centres to establish themselves in Ireland. Not just have they led to increasing energy costs, there is also a moral cost to this. Microsoft's Irish data centres were sucking our grid dry and they were powering cloud and AI systems used by Israel's war machine to facilitate the genocide in Gaza.
Data centres also take up a huge toll on the environment. The EU conducted an official assessment of the sustainability of Irish data centres, and only 1 in 6 of those centres even bothered reporting. So it is outrageous that Ireland – the highest concentration of data centres in Europe – has failed so badly at even basic reporting. Not only are they worsening emissions and driving up energy costs, they are now preventing housing from being connected to the grid.
I would urge colleagues to be wary of encouraging data centres onto your grids.",
142,Tomasz | Froelich,ESN,DE,190574,190574," – Frau Präsidentin! Antifa heißt Terror, und es ist beschämend, dass große Teile dieses Hauses diesen Terror decken. Linke und Grüne solidarisieren sich mit Maja von der „Hammerbande“, der Rechtsausschuss stimmt gegen die Aufhebung der Immunität von Ilaria Salis, Christdemokraten decken das auch noch. Und nach dem Mord an Charlie Kirk gab es von links nur hämisches Gelächter – Kirk war ja angeblich Faschist.
Linke behaupten, Antifaschismus sei schlicht Gegnerschaft zum Faschismus. Jeder müsse also Antifa sein, wenn er nicht Faschist sein will. Das sind billige semantische Tricks, denn die Linken definieren sich ihren Faschismus selbst, und zwar so: Alles, was normal ist, ist Faschismus. Familie? Keimzelle des Faschismus! Nation und Heimat? Faschismus! Nur zwei Geschlechter? Faschismus! Damit wird jeder normale Mensch zum potenziellen Faschisten, den man verkloppen oder abknallen darf – siehe Charlie Kirk. Schluss damit! Schluss mit linkem Terror! Schluss mit der Bagatellisierung der Antifa! Trump hat sie verboten, Orbán auch. Wir sollten es endlich auch tun!",
143,Juan Fernando | López Aguilar,S-D,ES,96812,96812," – Señora presidenta, señor comisario Brunner, no es halagüeño que Netanyahu haya firmado que la Unión Europea es irrelevante en cualquier acuerdo en Gaza, pero lo cierto es que, a pesar de la contundencia de las resoluciones adoptadas en el último debate sobre el Estado de la Unión, se ha mostrado todavía incapaz de sancionar al Gobierno genocida de Netanyahu y de suspender el Acuerdo de Asociación UE‑Israel por violación grave de la cláusula de derechos humanos del artículo 2.
Se mostró igualmente irrelevante el 8 de agosto en el acuerdo entre Armenia y Azerbaiyán, dos Estados europeos, nada menos que en la Casa Blanca y ante Trump, sin que haya ninguna garantía —contradiciendo a Kaja Kallas— en cuanto al respeto de los derechos humanos de los armenios expulsados de Nagorno Karabaj.
Pero, también, en el debate del Estado de la Unión, se escuchó con claridad que es inaceptable la propuesta de marco financiero plurianual que disuelve la política regional, lo que impide un escalón de gobernanza regional que es absolutamente crucial para regiones necesitadas como son las regiones ultraperiféricas.
El tiempo corre en nuestra contra y, por tanto, es imprescindible mayor integración, no el regreso a la casilla nacional, porque no queremos...",
144,Csaba | Dömötör,PfE,HU,260724,260724," – Tisztelt Elnök Asszony! 2023-ban az Antifa csoport tagjai súlyosan megvertek járókelőket a budapesti utcán. Volt, akinek a csontja törött, volt, akinek a fejét 25 öltéssel lehetett összevarrni. A terrorcsoport egyik tagja Ilaria Salis volt. Le is tartóztatták, sőt vádat is emeltek ellene. Csak azért nem ül börtönben, mert az olasz kommunisták rátették az EP-listájukra, hogy a mentelmi jog mögé bújhasson. A Parlament szakbizottsága teljesen botrányos módon azt javasolta, hogy a szavazáson tartsák fenn a mentelmi jogát. Ebben benne van az egész baloldal és az Európai Néppárt is.
Miért? Mert alkut kötöttek. A baloldal védi a telefontolvaj Magyar Pétert, a Néppárt cserébe védi a magyarokat verő Salist. A szavazáson bizonyíthatják, hogy a bizottság ajánlása csak durva tévedés volt. Hogyha nem teszik, akkor az egy dolgot jelent: azt, hogy bármilyen áldozatot az út szélén hagynak, és bármilyen tettes mellett kiállnak, ha hatalmi érdekeik úgy diktálják. Egyet kérünk ezután: legalább így ne oktassanak demokráciából és elvekből!",
145,Γεώργιος | Αυτιάς,PPE,EL,256820,256820," – Κυρία Πρόεδρε, κύριε Επίτροπε, τα νότια σύνορα της Ευρώπης, που είναι και ελληνικά σύνορα, θα πρέπει να αντιμετωπιστούν ισότιμα με τα βόρεια σύνορα της Ευρώπης. Γνωρίζετε πάρα πολύ καλά, ερχόμενος στην Ελλάδα, ότι η χώρα μου απειλείται ευθέως από την Τουρκία. Το ξέρετε πάρα πολύ καλά, το γνωρίζει όλος ο πλανήτης. Aπειλεί τα νησιά και παράλληλα, κύριε Επίτροπε, δεν έχει άρει το casus belli. Αντιλαμβάνεστε ότι το βάρος που πέφτει στις πλάτες μας είναι τεράστιο.
Ζητώ, λοιπόν, ισότιμη κάλυψη και των νότιων συνόρων της Ευρώπης. Και επίσης θυμάστε, κύριε Επίτροπε, τι έγινε στον Έβρο. Από τον Έβρο, λοιπόν, έως το Καστελόριζο και την Κρήτη, όπου έχουμε μεγάλες ροές, ζητώ κάλυψη της πατρίδας μου. Το κάναμε αυτό, το πετύχαμε στην Οικονομική Επιτροπή πέρυσι. Το ζητώ και τώρα και το ζητάει ολόκληρη η Ελλάδα.",
146,Lara | Wolters,S-D,EN,5392,5392," – Madam President, ExxonMobil is bullying Europe into submission. A new investigation shows the enormous lengths that ExxonMobil has gone to, to kill our new rules on corporate responsibility.
Now, this is not surprising. We know that for ExxonMobil, profit counts and not the environment or human rights, but what is surprising is that almost all of its wishes were granted by the European Commission.
Now, I teach my children that it's a bad idea to give in to bullies because they will come back for more, but here we've got the head of the European Commission kissing the ring of the bully.
There was no time, supposedly, to consult on any of this with the NGOs or with the trade unions, but there was time to listen to Exxon, to listen to other corporations about what European rules they want to see go through the shredder next.
This is insanity. Europe's laws should serve the public interest. Our future is not determined by ExxonMobil and it shocks me that I even need to be making that point here.",
147,Margarita | de la Pisa Carrión,PfE,ES,204414,204414," – Señora presidente, señorías, hoy más de trescientos ochenta millones de cristianos sufren persecución en el mundo. Pero busquen en los medios globalistas: encontrarán poco. Callan contra poderes totalitarios, poderes corruptos que se imponen por la fuerza, que agreden la dignidad y la libertad de las personas. Poderes que tratan de acabar con la fe cristiana porque saben que es fuente de plenitud, de concordia, de perdón, de estabilidad y de paz.
Una paz que buscan destruir. Por eso el cristianismo es la religión más perseguida en los cinco continentes. Nigeria, Congo, Somalia, Afganistán, Irán, Siria, China, Corea del Norte, Pakistán, India, Nicaragua, Cuba... podría seguir.
Nuestros hermanos están siendo masacrados, en sus casas, en su iglesia. Durante este año, en Nigeria, una media de treinta y dos cristianos al día. No es una estadística, es algo dramático. Y Europa no quiere reconocerlo, no lo condena. Es más, reniega de sus raíces cristianas, las ridiculiza y abre de par en par las puertas a mentalidades e ideologías radicales, anticristianas, que justifican estas matanzas o a veces las cometen hasta en nuestro propio suelo.",
148,Charlie | Weimers,ECR,SV,123562,123562," – Fru talman! När imamen i Kristianstad predikade om hur män bäst slår sina fruar blev många chockade. Politiker som i andra sammanhang bockat och bugat när de mött representanter för moskéer kopplade till Muslimska brödraskapet blev nu riktigt upprörda. Det är ju bra.
Men debatten får inte stanna där, för imamen citerade ju faktiskt Koranen. Det han sa är tyvärr mainstream i islam. De som inte tror mig kan titta på Sveriges Television, deras granskning från 2012, när imamer uppmanade en ung kvinna som sade sig blivit misshandlad att inte gå till polisen. Tvärtom skulle hon be om ursäkt till hustrumisshandlaren.
Hijaben är ett uttryck för denna institutionaliserade underordning inom islam. Det är dags för oss i Europa att välja om vi vill fortsätta legitimera den eller om vi faktiskt vill värna friheten. Det borde vara det senare. Europaparlamentet borde gå i bräschen för friheten genom ett förbud mot hijab i våra lokaler.",
149,Jaume | Asens Llodrà,Verts/ALE,ES,257015,257015," – Señora presidenta, les voy a leer algo: «Les pedí mi medicación para el corazón. Me miraron y respondieron: ""No eres una persona, eres un animal. Y los animales no necesitan medicinas"".»
Este es el testimonio de uno de los detenidos tras el abordaje israelí de la Global Sumud Flotilla en aguas internacionales. Como este hay decenas y decenas de europeos, que iban en barcos europeos, y que fueron secuestrados y después golpeados, torturados y humillados en las cárceles israelíes por hacer aquello que Europa y sus Gobiernos deberían haber hecho: un corredor humanitario para salvar vidas.
¿Y qué ha hecho Ursula von der Leyen ante esos crímenes? ¿Proteger a los ciudadanos europeos, a las víctimas? No. Como siempre, ponerse al lado de los verdugos, de los torturadores, de Israel. ¡Qué vergüenza!
Pero sepan que no nos vamos a resignar. Que detrás de cada flotilla viene otra flotilla. Ahora mismo hay una a 230 millas de Gaza. Porque lo que nos jugamos allí no solo es el futuro de un pueblo entero. Es el futuro de la humanidad.",
150,Younous | Omarjee,The Left,FR,30482,30482," – Madame la Présidente, à Madagascar, une jeunesse se lève. Elle s'appelle «génération Z». Elle crie justice, respect, dignité. Mais ces rêves se heurtent à la pauvreté, à la corruption, au règne des oligarques et aux chaînes d'un ordre mondial inégalitaire auquel nous participons et qui confisque leur avenir.
À Antananarivo, à Katmandou, à Rabat, à Djakarta, c'est une même voix qui monte, une internationale de colère et de désespérance d'une jeunesse affranchie de la peur des puissants. Cette jeunesse consciente et connectée veut croire en un futur possible et avoir prise sur la construction de son destin et celui de son pays.
Entendons-la. Car en Europe, comme partout ailleurs dans le monde, l'heure de la jeunesse a sonné, et elle est capable d'emporter le vieux monde.",
151,Alexander | Jungbluth,ESN,DE,256941,256941," – Frau Präsidentin! Europas größte Bedrohung ist der Linksextremismus. Von den gewalttätigen Ausschreitungen in deutschen Städten bis hin zu den Angriffen auf politische Gegner in Frankreich und den Niederlanden: Linksextreme, Antifa zerstören den gesellschaftlichen Frieden.
Tragischer weltweiter Höhepunkt der Antifa-Gewalt ist der feige Mord an Charlie Kirk. Fast noch schlimmer ist die Reaktion der europäischen Linken: In den sozialen Medien haben Linke den Tod regelrecht zelebriert, man hat sich über die trauernde Witwe lustig gemacht. Teile der radikalen Linken haben nicht einmal davor zurückgeschreckt, die Kinder des verstorbenen Charlie Kirk zu verhöhnen.
Was sagt es über linksradikale Menschen aus, die kleine Kinder, die Waisen verletzen wollen? Mit diesem Handeln hat die europäische Linke die Maske fallen lassen und jeglichen moralischen Anspruch verloren. Uns hat es gezeigt, dass wir uns gegen Linksextremismus wehren müssen und dass wir endlich Antifa-Strukturen in ganz Europa bekämpfen und verbieten müssen.",
152,Branko | Grims,PPE,SL,220908,220908," – Gospa predsednica, spoštovani! Pravno gledano je vse, kar omogoča ilegalne migracije v resnici samo navaden kriminal. Tisti v Berlinu in tisti na ključnih funkcijah v Evropski uniji, ki so kar suspendirali del mednarodnega prava in zahtevali to isto od vlad, da so odprle meje, te pravice niso imeli. Te pravice nima nihče.
To se pravi, da je šlo za očitno zlorabo funkcije in tisti v vladah nacionalnih držav, ki so temu sledili, so prav tako zlorabili svojo funkcijo in opustili dolžnostno ravnanje. Vse to so kazniva dejanja po kazenskem zakoniku in tisti, ki hodijo kot nevladniki spodbujati ilegalne migrante k vdoru preko meje, prav tako delajo kriminalno dejanje, kajti spodbujati nekoga h kršitvi zakona, in to zavestno, je prav tako kaznivo dejanje.
Na koncu je vse samo navaden kriminal, proti kriminalu pa smo se dolžni boriti in zaradi tega zahtevamo odgovornost, tudi kazensko odgovornost, in re-emigracijo. Bog vas živi! Bog živi Evropo! Bog živi mojo domovino Slovenijo.",
153,Ştefan | Muşoiu,S-D,RO,257103,257103,"sine die a conflictului armat din Ucraina accentuează constant noua noastră responsabilitate politică majoră: să facem tot posibilul să ne apărăm frontierele și economiile statelor noastre, să asigurăm stabilitatea regională și reconstrucția vecinătății estice.
În acest sens, devine tot mai evident că dezvoltarea transportului feroviar din România, Bulgaria, Polonia, Ungaria și țările baltice ar putea contribui în plus la conturarea și chiar urgentarea finalului acestui război. Așadar, extinderea sau modernizarea liniilor feroviare strategice est-europene la parametrii unei infrastructuri funcționale, interconectate și adaptate cerințelor secolului XXI, nu doar că va facilita mobilitatea militară comună, Uniunea Europeană, NATO și eforturile de reconstrucție ale Ucrainei, ci se va erija și într-un vector solid al creșterii economice regionale.
Pentru toate aceste finalități avem nevoie de acordarea de noi finanțări suplimentare dedicate infrastructurii feroviare estice în cadrul instrumentelor europene relevante, precum CEF, Instrumentul european pentru pace, Fondul pentru mobilitate militară și viitorul cadru financiar multianual post-2027.",
