,LIB,PP,LG,MEPID,CODICT,speech,SPEAKER_TYPE
60,Μαρία | Ζαχαρία,NI,EL,256955,256955," – Κύριε Πρόεδρε, τον Φεβρουάριο του 2024 η Επιτροπή Αναφορών εξέτασε την αναφορά για το κρατικό έγκλημα στα Τέμπη της κυρίας Καρυστιανού, που στηρίχθηκε από 1,5 εκατομμύριο υπογραφές πολιτών. Κι όμως, μετά την εξέταση η αναφορά κόλλησε σε μια απλή ανταλλαγή εγγράφων μεταξύ των υπηρεσιών. Και μετά σιωπή. Καμία θεσμική έρευνα δεν ξεκίνησε, μόνο προσχηματικές συζητήσεις στην Ολομέλεια, κλειστές μεταξύ ομάδων και ναρκοθετημένες από το ΕΛΚ —το κόμμα της ελληνικής κυβέρνησης— και την ακροδεξιά. Όταν ως μέλος της Επιτροπής αιτήθηκα να επανέλθει επειγόντως η αναφορά για συζήτηση, όταν σας ενημέρωνα ότι πατέρας θύματος, ο Πάνος Ρούτσι, μόλις είχε ξεκινήσει απεργία πείνας και η ζωή του κινδύνευε, τι κάνατε; Τίποτα.
Δυόμισι χρόνια εμπαιγμού της ελληνικής κυβέρνησης προς τους συγγενείς. Ενάμισης χρόνος απραξίας του Ευρωπαϊκού Κοινοβουλίου. Χρειάστηκαν 23 μέρες απεργίας του πατέρα, για να αποκατασταθεί το κράτος δικαίου. Πολίτες με τις διαδηλώσεις τους, την αλληλεγγύη τους, ανάγκασαν τις αρχές να υποχωρήσουν. Όχι οι θεσμοί· οι πολίτες. Η Επιτροπή Αναφορών τι κάνει τελικά; Τι ρόλο έχει; Τι ρόλο παίζετε, κύριοι;",
61,Kosma | Złotowski,ECR,PL,124884,124884," – Panie Przewodniczący! Szanowni Państwo! Mamy w Parlamencie Europejskim kilkanaście komisji. Wszystkie one zajmują się tekstami, które do Parlamentu przysyła Komisja Europejska. Ale jest jedna komisja inna – to właśnie Komisja Petycji.
My zajmujemy się tekstami, które przysyłają Parlamentowi Europejskiemu obywatele i podajemy je dalej, do Komisji Europejskiej – w ten sposób, że niektóre petycje zostają otwarte, a jeśli petycja dotyczy wielu krajów, wielu ludzi, przedstawiamy Parlamentowi rezolucję. Parlament taką rezolucję przyjmuje.
Ot, na przykład w zeszłej kadencji była taka rezolucja dotycząca oczyszczenia Morza Bałtyckiego z resztek amunicji i wraków po II i I wojnie światowej. I co, Szanowni Państwo? I nic. I nic! Reakcja Komisji Europejskiej jest zwykle milcząca. Kilku urzędników przyjdzie, pokiwa głowami – tak, tak, trzeba by coś zrobić... I nic się z tym nie dzieje. W następstwie tej petycji zostaje uchwalona rezolucja Parlamentu – i nic. W ten sposób Komisja Europejska traktuje obywateli.
Szanowni Państwo, wyciągnijmy z tego wnioski, również w dzisiejszym głosowaniu nad wotum zaufania dla Komisji Europejskiej. Ale szczerze powiedziawszy, wszystkie poprzednie Komisje Europejskie petycje traktowały tak samo.",
62,Petras | Gražulis,ESN,LT,256808,256808," – Gerbiamas Pirmininke, taip, noriu pasakyti, kaip ir buvo kalbėta, kad tai yra Peticijų komisija, tai ryšys Europos žmonių su Europos Parlamentu. Tačiau viena didžiulė yra problema, kad tai yra didelė biurokratija ir labai ilgai nagrinėjamos šitos peticijos. Štai aš turiu pavyzdžių – jau pusė metų ir dar neaišku, kada bus išnagrinėta. Kreipiasi Europos... Peticijų komitetas dažnai į tam tikras institucijas, į Europos Komisiją, ten atsigula labai ilgai stalčiuose, ir tos peticijos be metų laiko dažnai neišnagrinėjamos. Tai ne tik šitoje vietoje yra problema Europos Parlamento, tai visose srityse biurokratizmas be galo yra didžiulis. Todėl prašau atkreipti dėmesį ir tikrai tas peticijas kiek galima greičiau išnagrinėti, nes žmonės nusivilia ir mano sako, kad vis tiek gausiu atsakymą gal jau po metų ar daugiau, man tai nebus aktualu. Tai prašau, komisare, atkreipti į tai dėmesį.",
63,Juan Fernando | López Aguilar,S-D,ES,96812,96812," – Señor presidente, no quería perder la ocasión de saludar el trabajo de la Comisión de Peticiones, porque es una comisión en la que se sustancia un derecho fundamental de la ciudadanía europea.
La petición es, desde su concepción en el Tratado de Maastricht —pero desde luego en el Tratado de Lisboa y en la Carta de los Derechos Fundamentales de la Unión Europea— un derecho fundamental. Pero tenemos que respetar el perímetro de ese derecho fundamental sin distorsionarlo y comunicarlo mal, porque se da muy frecuentemente el caso de que, cuando se utiliza legítimamente la caja de resonancia, que es el Parlamento Europeo, para exponer una preocupación, esta preocupación no tiene que ver con las competencias del Parlamento Europeo, y ese es el sentido del derecho fundamental de petición. Y otra forma de distorsionarlo es que luego se dé lugar al equívoco de que el Parlamento Europeo investigará un asunto como si el Parlamento Europeo fuese una comisión de investigación permanente.
No, no es prestar un buen servicio al derecho de petición el rebasar el perímetro de su ejercicio: competencias institucionales europeas y caja de resonancia europea para una preocupación ciudadana.",
69,Tomislav | Sokol,PPE,HR,197417,197417," – Poštovani predsjedavajući, povjerenice, kolegice i kolege. Svjetski dan mentalnog zdravlja koji obilježavamo sutra prilika je da glasno progovorimo o ovoj pošasti modernog doba i skinemo stigmu koja još uvijek prati razgovor o toj temi. Statistike nam jasno pokazuju razmjere problema. Procjenjuje se da gotovo svaki šesti građanin EU-a, među kojima su brojni mladi, ima poteškoća s mentalnim zdravljem. Ovaj podatak je poziv na djelovanje. Zato je vrijeme da EU konačno predstavi sveobuhvatni plan za zdravlje mozga. Takav plan mora imati konkretne ciljeve, jasno određen vremenski okvir za njihovo postizanje, ali što je najvažnije, zajamčeno financiranje. Potrebna su ulaganja u istraživanja i razvoj kako bismo bolje razumjeli uzroke mentalnih bolesti i pronašli nove terapije. Pored toga, važna je sustavna društvena potpora oboljelima i dostupna medicinska skrb. A posebno je važno donijeti potrebnu regulativu kako bi se spriječile neželjene posljedice izloženosti mladih digitalnim sadržajima, i posebno onima koji ih zloupotrebljavaju kako bi nanijeli probleme mentalnom zdravlju mladih. Iza statistike kriju se stvarni ljudi i njihove svakodnevne borbe.
Upravo zato danas želim posebno istaknuti majke. Više od 67 % njih u EU kaže da se osjeća mentalno preopterećeno, a polovica navodi da se bori s tjeskobom, depresijom ili burnoutom. Ako zanemarimo njihove potrebe, propuštamo brinuti o stupu naših obitelji i društva. Kolegice i kolege, vrijeme je da mentalno zdravlje postane europski prioritet, da prestane biti tabu tema i da brigu o mentalnom zdravlju ugradimo u temelje naše politike, a posebno je važno donijeti potrebnu regulativu o digitalnim sadržajima kako bismo zaštitili mlade od svih onih problema i rizika koji postoje na internetu.",au nom du groupe
70,Vytenis Povilas | Andriukaitis,S-D,EN,119652,119652," – Mr President, dear Commissioner, the European Union lacks a coherent and unified mental health strategy that will be implemented on a cross-sectoral basis. There should be better coordination, regulation of harmful practices and better monitoring across Member States.
Mental health should not be silent as a health sector issue only, but integrated into jobs, education, digital policy, social inclusion and addiction strategies. And it must pay special attention to gender issues – women's, men's and gender diverse people's mental health. Such strategies should establish binding minimum standards for workplace psychological protection, regulate digital technologies through the lens of cognitive integrity, and use well-being together with integrating policies on addiction in broader public health strategy.
Excessive screen time, especially on social media, correlates with risk of anxiety, depression and lower self-esteem. We need to pay very big attention to children's and youngsters' issues because it is a very big challenge and we need to establish digital regulation, especially for minors, as a key in preventing the mental health problems among them.",au nom du groupe
71,Ondřej | Knotek,PfE,EN,197528,197528," – Mr President, Madam Commissioner, on World Mental Health Day, we are reminded that mental health is not just a medical issue – it is also a social and economic one.
To accent topics of the mental health and well-being of young people, we reaffirm our commitment to strengthen national healthcare systems through reducing inequalities and through advancing towards complex health coverage. We further agree to ensure access to safe youth‑ and child‑friendly healthcare, including mental and digital health.
Across Europe, too many citizens face stress from insecure jobs, rising living costs, housing difficulties and also social isolation. These pressures deepen inequalities and put the most vulnerable at even greater risk. Therefore, improving mental health must be a fundamental priority and we call for continual and systematic action in this area.",au nom du groupe
72,Carlo | Ciccioli,ECR,IT,257093,257093," – Signor Presidente, onorevoli colleghi, la psicopatologia è l'unica malattia che risente in maniera imponente, quasi totalizzante, sugli aspetti sociali e culturali. In occasione della Giornata mondiale della salute mentale, siamo chiamati a riflettere su come i fattori socio-economici incidono profondamente sul benessere psichico delle persone.
La deprivazione affettiva, l'isolamento, la dispersione scolastica e la disgregazione dei nuclei familiari generano un vuoto di riferimenti e di modelli positivi da imitare. È proprio lì che nasce il disagio, terreno fertile per la deriva mentale e sociale. Quando mancano luoghi di aggregazione storici sani, come parrocchie, centri sportivi e associazioni di volontariato, si cercano surrogati: la comunicazione virtuale, priva di contatto reale, e le aggregazioni distruttive nelle piazze, tra violenza, spaccio e dipendenze. Le sostanze stupefacenti diventano così una paradossale forma di normalizzazione del vuoto esistenziale e del dolore psicologico.
La salute mentale, allora, non è solo una questione individuale, ma profondamente culturale e comunitaria. Dobbiamo ricostruire legami e relazioni, offrire modelli positivi e restituire senso e appartenenza. Come la famiglia si dovrebbe prendere cura della propria prole, crescere ed educarla con amore e responsabilità, così anche la società deve farsi carico dei suoi membri. Sostenendo le famiglie e rafforzando le comunità, potremmo davvero costruire una società sana, capace di prevenire il disagio e di generare speranza. Questo lo affermo da medico psichiatra che ha lavorato per oltre venticinque anni nel servizio pubblico.",au nom du groupe
73,Veronika | Cifrová Ostrihoňová,Renew,SK,257014,257014," – Vážený pán predsedajúci, ku dňu, kedy si pripomíname duševné zdravie, si želám, aby sme prešli od povedomia k činom. V našich politikách musíme podporiť psychosociálny, teda na človeka a na zotavenie zameraný prístup, prístup, kde nie sme len pasívnym pacientom, ale aj aktívnym partnerom pri liečbe. Vieme totiž, že zapojenie do života a živá komunita naozaj pomáha. A viete, čo ešte pomáha? Nielen lieky, ale aj komplexná starostlivosť. Sociálna práca, služby zamestnanosti, bezpečné bývanie. A verím, že mnohí z nás tu to vedia. Ostáva teda ešte dostupné prostriedky nasmerovať tam, kde patria, pretože financovanie jednoducho musí odrážať dnešnú naliehavú krízu duševného zdravia, a najmä u mladých ľudí. A viem, že to, čo tu dnes hovorím, budú počuť mnohí, ktorí tvoria európske politiky, a preto to poviem znova. Áno. Bez duševného zdravia nebude konkurencieschopnosť. Duševné zdravie je základom našej núdzovej pripravenosti. Zdravie je skrátka základ bohatstva. A myslím si, že mnohí si to tu uvedomujeme. Verím, že nás bude čoraz viac. A dobrá správa je, že vieme, ako na to. Tak poďme na to.",au nom du groupe
74,Tilly | Metz,Verts/ALE,EN,193292,193292," – Mr President, dear Commissioner, mental health is one of Europe's greatest public health challenges today, and it needs urgent action. Mental health is also extremely political, and it needs courageous political solutions.
Seventy-five per cent of young people believe that the future is frightening. Just imagine you are a young person in the world today. Your future is full of uncertainty. You struggle to find affordable housing. Your professional future, even if you try your best, is one big question mark. And you see more and more natural disasters. You see armed conflicts and genocide are close reality. Every day you are exposed to harmful social media algorithms full of standards and self-harm content. So it is very difficult to keep your mental health in check. It is very difficult to stay resilient.
Our youth deserve more than resilience. They deserve justice. They deserve protection. They deserve care, and they will get it if we act together. So let us stop asking them to adapt to a broken world. Let's fix the world instead.",au nom du groupe
75,Catarina | Martins,The Left,PT,257063,257063," – Senhor Presidente, Senhora Comissária, não ter como pagar a casa, viver numa casa sobrelotada e adiar projetos de vida põe em risco a saúde mental.
Trabalhar por baixo salário, com longas horas e contratos precários, põe em risco a saúde mental.
Quando a educação é uma competição, em vez de ser uma aprendizagem, põe em risco a saúde mental.
Em cima de tudo isto, ter tarefas de casa e de cuidado, sem o apoio de serviços públicos de qualidade, e ainda lidar com a violência machista quotidiana, sim, põe a saúde mental em causa. A pobreza põe a saúde mental em causa.
A Comissão Europeia diz que está preocupada com tudo isto, mas promove a especulação imobiliária, a sobre-exploração do trabalho e o desinvestimento no estado social e nos serviços públicos.
Não esqueço que a Comissão Europeia, em 2016, se opôs à subida do salário mínimo no meu país; e não esqueço a luta que foi para o fazermos mesmo assim. Mas sei também que agora está a confortar os planos do Governo português para destruir os poucos direitos do trabalho que ainda restam no meu país.
A vossa política põe em risco a saúde mental e o descaso entre o que proclamam e o que fazem põem em risco a democracia.",au nom du groupe
76,András Tivadar | Kulja,PPE,HU,256864,256864," – Tisztelt Elnök Úr! A mentális egészség nem csak saját magunkra, hanem az egész társadalomra hatással van. Fiataloknál pedig azt látjuk, hogy kritikussá vált a helyzet. Az elmúlt években megnégyszereződött a magukat magányosnak tartó fiataloknak a száma, akik közül rengetegen szoronganak nap mint nap, ahogy azt korábban felszólaló képviselőtársaim is elmondták. És az öngyilkosságok aránya is drámaian nőtt. Azonban szeretném megemlíteni azokat, akikről a társadalom gyakran elfeledkezik. A gyermekotthonokban élő gyermekeket, akik sok tízezren vannak, akiknek nincs családjuk, és az otthon lenne az utolsó esély arra, hogy segítséget kapjanak ahhoz, hogy feldolgozzák a szörnyű traumákat, amiket átéltek, és mégis azt látjuk, hogy sokszor pont őket hagyja cserben a társadalom, hagyják cserben a kormányok.
Ezért nagyon fontosnak tartom, hogy meghirdessük az Unióban a Mentális Egészség Évét, melynek keretében egy uniós mentálisegészség-stratégiát dolgozunk ki, amivel meg tudjuk segíteni polgárainkat és társadalmunk legelesettebb tagjait.",
77,Alex | Agius Saliba,S-D,MT,197403,197403," – Sur President, Maria, tifla ta' 9 snin, illi bħalissa tinsab rikoverata l-isptar f'Malta wara li l-ġimgħa li għaddiet pruvat tneħħi ħajjitha b'idejha. Tifla ta' 9 snin wara li esperjenzat numru ta' vidjos fuq pjattaformi soċjali relatati ma' self-harm. Dawk huma l-isfidi illi għandna quddiemna, aħna bħala Parlament Ewropew, bħala Kummissjoni Ewropea, sfidi sabiex, fl-aħħar mill-aħħar, naraw illi nkunu nistgħu nevitaw dawn it-traġedji.
Is-suwiċidju huwa l-ikbar kawża ta' mewt fost iż-żgħażagħ, it-tfal Ewropej u allura huwa urġenti, aktar minn qatt qabel, li f'jiem bħal dawn, fejn għada ħa nkunu qegħdin niċċelebraw il-Jum Dinji tas-Saħħa Mentali, naraw li mhux noqogħdu nparlaw u nagħmlu ħafna diskorsi biss. Imma naraw illi jkollna azzjoni reali u nistgħu naraw li jkollna azzjoni reali billi nikkontrollaw il-mod ta' kif jaħdmu dawn il-pjattaformi, nikkontrollaw l-aċċess illi t-tfal u ż-żgħażagħ tagħna għandhom għal pjattaformi li huma high risk illi jistgħu jwasslu għal problemi kbar fis-saħħa mentali tagħhom.
Ejja nkunu kuraġġużi u niċċelebraw il-Jum tas-Saħħa Mentali, mhux biss bħal għada, imma matul is sena kollha.",
78,Marie-Luce | Brasier-Clain,PfE,FR,256878,256878," – Monsieur le Président, le constat est bien connu: de l'enseignement aux transports, en passant par les hôpitaux, les troubles mentaux sont un problème majeur de santé publique.
Un Français sur quatre est touché, et ce chiffre est en nette accélération depuis la pandémie de COVID-19. La France compte plus de 9 000 suicides par an, soit l'un des taux les plus élevés d'Europe, et les maladies mentales y constituent désormais la première cause d'affections chroniques devant les cancers et les maladies cardiovasculaires. Cette situation pèse sur un secteur hospitalier déjà en crise, où 30 % des postes d'infirmiers sont vacants.
Et que fait l'État? Le budget de la psychiatrie reste carencé en raison de mauvaises réformes financières, les fermetures massives de lits se poursuivent et la recherche manque cruellement de financement. Pourtant, les maladies mentales peuvent être guéries si elles sont traitées rapidement, car elles génèrent souvent de la précarité et de l'isolement social. Pire, elles compromettent la réussite de la jeunesse et ont d'importantes répercussions économiques et sociales.
La lutte contre les souffrances psychologiques doit reposer sur la prévention dès l'école. Il faut former les enseignants à repérer les signaux faibles, et offrir des ressources en ligne et un meilleur accès à la consultation. La santé mentale doit devenir une priorité stratégique des politiques publiques.",
79,Małgorzata | Gosiewska,ECR,PL,257055,257055," – Panie Przewodniczący! Europa od kilku dekad, a od niedawna i Polska, zmaga się z kryzysem zdrowia psychicznego obywateli. I to nie jest problem marginalny. To narastający problem, który przynosi tragiczny efekt, również w grupie wiekowej dzieci i nastolatków. Z badań w minionym roku wynika, że co czwarty Polak zmaga się z depresją. Od połowy minionego wieku liczba samobójstw wzrosła o 60%. Co się stało, że w powojennym świecie statystyki tak drastycznie wzrosły? W Polsce rząd obniża nakłady na psychiatrię. Likwiduje centra zdrowia psychicznego. Ogranicza lekcje religii i etyki. Walczy z Kościołem, skupiając się na polityce tzw. równości i propagandzie sukcesu, która przykrywa nieudolność polityki finansowej, rosnące ceny i bezrobocie. Ale – co chcę podkreślić – problemy społeczne wyrastają z rozpadu rodziny i promocji liberalnych wzorców człowieka bez wartości, żyjącego konsumpcją seksualną i wydumanymi problemami różnorodności płciowej. Dlatego apeluję: Promujmy zdrowe wzorce kochającej rodziny i dofinansujmy medycynę dla potrzeb pacjentów.",
80,Irena | Joveva,Renew,SL,197447,197447," – Gospod predsednik. Duševno zdravje ni razkošje. Je temeljna človekova pravica in je predvsem dostojanstvo.
V minulem mandatu je Komisija predstavila evropsko strategijo za duševno zdravje, ki ni slaba, ampak – iskreno – ni dovolj. Duševno zdravje se ne začne v bolnišnicah, veste. Začne se v družbah, ki dajejo ljudem varnost, stabilnost in priložnosti.
Potrebujemo torej res konkretne ukrepe: močnejše socialne varnostne mreže, dostopna stanovanja, zmanjševanje revščine in neenakosti, zaščito pred izgorelostjo in vključitev duševnega zdravja v evropski steber socialnih pravic. Danes bolj kot kadarkoli, ko so naše družbe vse bolj odvisne od algoritmov, umetna inteligenca pa oblikuje naša življenja in naša čustva. Umetna inteligenca je zaradi nepravilnega svetovanja vodila do končanja življenja najstnika. Najstnika.
Tudi zato ukrepi na evropski ravni morajo postaviti jasna pravila, duševno zdravje pa mora postati merilo uspeha naše Unije. Ker samo Evropa, ki skrbi za duševno zdravje, je Evropa, ki resnično, resnično skrbi za ljudi.",
81,Ignazio Roberto | Marino,Verts/ALE,IT,257132,257132," – Signor Presidente, onorevoli colleghi, signora Commissaria, se uno di noi viene colpito da febbre, tosse, brividi, è naturale che si rivolga al medico perché faccia la diagnosi e avvii la necessaria terapia. Quante persone hanno questi sintomi in Europa ogni anno? Milioni.
Ma ci sono milioni di giovani che hanno una malattia grave con sintomi non fisicamente evidenti: depressione, ansia, solitudine. Alcuni, come è già stato affermato da altri prima di me, arrivano al suicidio, che è la seconda causa di morte tra i nostri giovani in Europa, dopo gli incidenti stradali.
Mentre i giovani vengono assorbiti dai social sui loro smartphone, in un mondo virtuale, noi non costruiamo alternative nel mondo reale per loro, o ne costruiamo troppo poche. La cultura, l'istruzione, la ricerca e gli scambi internazionali dovrebbero offrire più spazi reali in cui crescere e confrontarsi.
L'Europa invece è preoccupata a investire in armi e taglia fondi a programmi come Horizon ed Erasmus, esattamente i programmi che aprono porte, creano legami, danno prospettive.
Nella commissione per la sanità pubblica di questo Parlamento – un Parlamento che spesso non riesce ad avere l'unità necessaria a risolvere i problemi della nostra società – abbiamo deciso, una volta tutti insieme, di avviare uno studio sulla salute mentale dei giovani nel continente europeo.
Spero che tra pochi mesi avremo più dati e che questi dati ci spingano a investire nelle risorse necessarie, affinché un giovane con problemi di salute mentale possa essere curato senza ritardi e senza stigma, come un paziente con la polmonite o con il diabete.",
82,Valentina | Palmisano,The Left,IT,257135,257135," – Signor Presidente, onorevoli colleghi, oggi porto in Aula la storia di Anna, che, dopo aver partorito il secondo figlio, è rimasta intrappolata nella rete di una lunga depressione post‑partum. E poi c'è Giuseppe, 15 anni, che non vuole più andare a scuola perché i compagni lo bullizzano e lo etichettano come troppo effemminato. C'è Antonella, che al lavoro viene derisa per il suo aspetto fisico e soffre di attacchi di panico. Questi nomi sono immaginari, ma le loro storie sono reali e sono le storie di milioni di cittadini italiani ed europei.
La salute mentale è stata per troppo tempo sottovalutata e ignorata dai sistemi sanitari, contribuendo a un vero e proprio boom di disturbi psichici nella società contemporanea. La Giornata mondiale della salute mentale non sia soltanto una giornata di commemorazione, ma sia l'occasione per voltare pagina e prevenire i troppi casi di suicidio, oggi seconda causa di morte tra i giovani, come è stato ribadito anche prima di me.
L'Unione europea è credibile se crede e investe nei suoi giovani e se è vicina alle persone che soffrono. Noi siamo con loro.",
83,Elena | Nevado del Campo,PPE,ES,257039,257039," – Señor presidente, señor vicepresidente, pandemias, inseguridad económica, guerras, cambio climático, frustraciones, pérdidas: cicatrices todas ellas silenciosas en millones de europeos. Cada día que tardamos en actuar es un día perdido. La ansiedad y la depresión son ya la segunda causa de discapacidad prolongada en Europa. Y esto refleja no solo un problema sanitario de primer orden, sino una herida abierta en la productividad, en el empleo, en la cohesión social de la Unión Europea.
No son solo las redes sociales. El problema es muchísimo más amplio. Abordar la salud mental desde una perspectiva socioeconómica significa reconocer su impacto transversal en la educación, en el mercado laboral, en la sostenibilidad de nuestro sistema de bienestar. Cuidar la salud mental de los europeos no es solo proteger su salud: es proteger su capacidad de avanzar, de innovar, de crecer y de creer en su propio futuro.
Impulsemos ya el Plan Europeo de Acción para la Salud Mental.",
84,Romana | Jerković,S-D,HR,112747,112747," – Poštovani predsjedavajući, povodom Svjetskog dana mentalnog zdravlja šaljemo važnu poruku. Mentalno zdravlje je univerzalno ljudsko pravo. Nažalost, za milijune ljudi to pravo je nedostižno jer su zarobljeni u siromaštvu, iako rade. Kako se osjećati sigurno kada krov nad glavom postaje luksuz, a ne pravo? Kako ne biti tjeskoban kada je svaki dan borba za osnovne životne uvjete? Briga o mentalnom zdravlju nije samo pitanje pojedinca, to su i politike koje osiguravaju dobro plaćen posao, priuštivo stanovanje i socijalnu sigurnost. Zato moramo priznati da strategija Komisije iz 2023. godine nije uspjela. Treba nam novi sveobuhvatni plan uz adekvatno financiranje koji će staviti prevenciju i mentalno zdravlje u srce svih javnih politika, od obrazovanja do stanovanja, od rada do socijalne zaštite, jer socijalna sigurnost ne smije biti privilegija. To je temelj svakog zdravog društva.",
85,Marie | Dauchy,PfE,FR,236050,236050," – Monsieur le Président, en France, 13 millions de personnes souffrent d'un trouble psychique. C'est presque un Français sur cinq. Dans nos hôpitaux psychiatriques, un poste de médecin sur trois est vacant. Un quart de nos départements n'a plus de pédopsychiatre. Un jeune sur deux atteint de troubles psychiques n'est pas suivi. Les hospitalisations d'adolescents ont explosé. Les services ferment, les familles attendent, et ceux qui souffrent, eux, sombrent dans le silence.
Pendant ce temps, vous saupoudrez et réclamez une stratégie européenne contraignante, sans vision, sans résultats, sans même une étude d'impact. Mais à quoi cela rime-t-il? Avez-vous seulement consulté les professionnels concernés? Bien sûr que non. Avec vous, c'est toujours plus de pouvoirs pour la bureaucratie et moins de liberté pour les États membres. Une fois de plus, nous le refusons.
La santé mentale de nos enfants, de nos familles, de nos soignants ne se gérera jamais depuis un bureau à Bruxelles. Elle se gère avec des médecins présents, des structures qui tiennent et surtout une nation qui croit encore à la valeur de la vie humaine.",
86,Chiara | Gemma,ECR,IT,197794,197794," – Signor Presidente, onorevoli colleghi, signora Commissaria, oggi siamo chiamati non soltanto a celebrare, ma ad agire.
La salute mentale non deve essere più un tabù, non deve essere più accompagnata da stigma, vergogna, silenzi forzati. Non è un segno di debolezza, ma un diritto fondamentale.
Eppure, in Europa ancora troppe persone soffrono in silenzio. Troppe famiglie portano da sole il peso di una malattia invisibile che non lascia cicatrici sulla pelle, ma segna profondamente le vite. Penso alla depressione, il buco nero dell'anima, un male oscuro che risucchia energie, speranze, desideri. Non è una semplice tristezza, ma una malattia che coinvolge mente e corpo, spesso invisibile agli occhi degli altri.
In una società che esalta la forza e la perfezione, chi soffre tende a nascondersi. Impariamo allora ad ascoltare, a riconoscere il dolore, a non avere paura di chiedere aiuto. Non c'è futuro senza l'impegno di costruire un'Europa che sappia proteggere non solo i corpi, ma anche le fragilità invisibili delle menti e dei cuori.",
87,Христо | Петров,Renew,BG,257257,257257," – Господин Председател, на днешния дебат за психичното здраве се казаха много верни неща, но аз бих искал, ако ми позволите, да обърна внимание на още едно. Всеки един от нас тук е избран от внушителен брой хора и всеки един от нас служи за пример както на тези хора, така и на всички останали.
Като човек, който цял живот си служи с думите, аз знам, че те имат огромна сила и затова искам да обърна внимание на езика, който използваме. Далеч съм от мисълта, че трябва да се преструваме как живеем в перфектната Европа. Вярвам обаче, че ако покажем на хората, които ни гледат, повече добронамереност и желание да решаваме проблемите, въпреки политическите ни различия, това би допринесло повече от всеки един нормативен акт на тема психично здраве и със сигурност би било полезно както за здравето на хората, които ни гледат, така и за нашето собствено.",
88,Bartosz | Arłukowicz,PPE,PL,197492,197492," – Panie Przewodniczący! Szanowni Państwo! My jako rodzice doskonale wiemy, jak bardzo problem chorób psychicznych dotyka nasze dzieci. My jako lekarze pediatrzy – wiemy tym bardziej. Zdawałoby się, że jako politycy też zdajemy sobie sprawę z tego problemu. Pytanie: czy robimy coś w tej sprawie naprawdę skutecznego?
80 mln ludzi w Europie rokrocznie wymaga wsparcia w leczeniu chorób psychicznych, co kosztuje nas 600 mld euro. A ile przeznaczyliśmy pieniędzy jako Europa? 1 mld 200 mln w perspektywie 2021–2027. To pokazuje skalę zaniedbania w tej sprawie. I myślę, że wyborcy w Europie są już zmęczeni tym wspieraniem, popieraniem, wpinaniem sobie wpinek w marynarki, światowym dniem tego czy tamtego.
Albo się weźmiemy za robotę w tej sprawie i uznamy, że Europa ponosi odpowiedzialność za zdrowie i życie swoich obywateli, albo nie. Ciągle słyszymy, że – jeśli chodzi o raka, o zdrowie psychiczne – zdrowie jest w rękach państw członkowskich i Komisja Europejska, Unia Europejska nie może.
A więc oświadczam, że może. I Europejczycy oczekują od nas dzisiaj zdecydowanych, realnych działań. Mniej wpinek w marynarki, więcej ratowania ludzi.",
89,Maria | Guzenina,S-D,FI,256803,256803," – Arvoisa puhemies, tulen Suomesta. Meitä on alle kuusi miljoonaa asukasta, ja luvut ovat synkkiä: 100 000 suomalaista jää pitkälle sairauslomalle vuosittain mielenterveysongelmien takia. Kyse on vakavasta ongelmasta, eivätkä nämä Suomen luvut eroa kovinkaan paljon muiden Euroopan maiden luvuista.
Eihän tällaiseen pitäisi olla varaa. Meidän yhteiskuntamme ei kestä sitä, että asia, joka pitäisi pystyä ennaltaehkäisemään ja hoitamaan tehokkaasti ensimmäisten merkkien ilmennettyä, aiheuttaa tällaisia henkilökohtaisia katastrofeja, jotka vaikuttavat myös koko yhteiskunnan hyvinvointiin.
Mielenterveysongelmat keskittyvät tänä päivänä myös yhä enemmän lapsiin ja nuoriin. Lähes joka viides 18–22 vuotias Suomessa pelkästään on joutunut käyttämään mielenterveyspalveluita. Väitän, että tässä yksi syypää on internet. Kun meillä oikeassa maailmassa on pelisäännöt, millä tavalla me suojelemme lapsia ja nuoria, internet edelleen on villi länsi.
Meillä on DSA-lainsäädäntö, jonka pitäisi pystyä vaikuttamaan niin, että netti olisi turvallinen paikka lapsille ja nuorille liikkua. Mutta DSA on pantu täytäntöön siten, että sen perään ei ole katsottu tarpeeksi. Tässä meillä Euroopan parlamentissa on myös nyt vaikuttamisen paikka.",
90,Margarita | de la Pisa Carrión,PfE,ES,204414,204414," – Señor presidente, señorías, señora comisaria, cuando hablamos de salud mental, entendemos que existe una dimensión psicosocial, emocional e incluso cultural.
Sabemos que la estabilidad familiar, el desarrollo de la infancia, el entorno afectivo y los hábitos son factores esenciales para la salud. Pero no podemos olvidar que existen también afecciones del cerebro y del sistema nervioso central que son congénitas o que tienen un componente genético, como algunos tipos de esclerosis y ataxias o el autismo. Otras afectan al desarrollo neurológico y son degenerativas a lo largo de la vida, como la migraña, la epilepsia o el ELA. También pueden ocurrir traumatismos. Por eso debemos adoptar un enfoque más holístico en Europa que amplíe la mirada: ampliar el alcance de este tema hacia lo que se entienda como salud cerebral.
Millones de personas viven con enfermedades neurológicas; muchas son enfermedades raras, invisibles y poco comprendidas que también necesitan atención. Vayamos más allá de lo que se entiende por salud mental, donde muchas patologías puedan no estar siendo abordadas: impulsemos la investigación, la prevención y la rehabilitación y garanticemos la participación activa de las personas afectadas, sus familias y cuidadores. Solo así podremos hablar de una Europa que cuida la salud y la dignidad de las personas de forma completa.",
