,LIB,PP,LG,MEPID,CODICT,speech,SPEAKER_TYPE
53,Lukas | Mandl,PPE,DE,190713,190713," – Herr Präsident, Frau Kommissarin, liebe Kolleginnen und Kollegen! Ich habe es mir nicht leicht gemacht, Ursula von der Leyen als Kommissionspräsidentin einen Vertrauensvorschuss für eine zweite Amtszeit zu geben. Ich habe auch viele kritische E‑Mails von Bürgerinnen und Bürgern für dieses Stimmverhalten, das ich transparent gemacht habe, bekommen. Ich kann aber nach 100 Tagen dieser neuen Europäischen Kommission sagen, ich würde es wieder so machen, weil es kein „Weiter wie bisher“ gibt mit Blick auf die alte Periode.
Wir haben mit Ursula von der Leyen vor ihrer Wahl hier im Europäischen Parlament intensiv darüber diskutiert, dass es ein Raus geben muss aus dieser Überregulierung, dass Europa den Weg einschlagen muss, den Montesquieu beschrieben hat mit dem wahrhaft liberalen Grundsatz: Wenn es nicht nötig ist, ein Gesetz zu machen, dann ist es nötig, kein Gesetz zu machen. Und jetzt mit dem exzellenten Vorschlag zur Migration, mit dem exzellenten Vorschlag zum sogenannten Omnibus‑Paket zur Deregulierung, mit dem Global Gateway, der unsere Wettbewerbsfähigkeit steigern wird, und mit der Sicherheitspolitik gibt es viele gute Gründe, die Stabilität Europas gesichert zu sehen in einer Welt mit hohen Wellen.",
54,Julien | Sanchez,PfE,FR,88552,88552," – Monsieur le Président, vous nous proposez de débattre des cent premiers jours de la nouvelle Commission européenne. Ayant voté contre votre nomination, nous ne pouvons qu’être confortés dans notre vote par votre bilan. En effet, qu’avez-vous fait en cent jours? Vous n’avez tellement rien fait que nous ne votons ici presque rien depuis le début de ce mandat. Oui, vous maîtrisez l’ordre du jour et n’avez strictement rien à faire voter.
Peut-être est-ce parce que vous avez vidé les caisses, car les caisses sont vides. C’est pourquoi vous imaginez instaurer de nouvelles ressources propres, soit en créant un impôt, soit en créant de nouvelles taxes, soit en augmentant la participation des États membres, par une hausse de leur contribution sur la base de leur revenu national brut. Le groupe Patriotes pour l’Europe s’y oppose.
Nous vous invitons plutôt à mieux dépenser, à arrêter la gabegie et à arrêter de distribuer notre argent de manière irresponsable, comme hier encore avec 1,88 milliard d’euros distribués à la Moldavie, dont 520 millions d’euros non remboursables – une folie! L’argent ici est mal dépensé, et l’Europe est à la traîne dans tous les domaines. Elle laisse entrer sans contrôle des islamistes, véritables bombes humaines; elle désindustrialise; elle saccage notre agriculture.
Il est temps que les élus de droite de ce Parlement cessent d’être les paillassons de la gauche et des écologistes pour changer de cap, pour plus de sécurité, plus de contrôle budgétaire et améliorer notre compétitivité et la vie des gens, en simplifiant plutôt qu’en créant toujours de nouvelles normes, qui font crever l’économie réelle et avantagent nos concurrents.",
55,Kristoffer | Storm,ECR,DA,257025,257025," – Hr. formand! Jeg vil gerne rose Kommissionen for, at de ikke har ført den samme ødelæggende politik, som deres forgængere gjorde, da de sad i Kommissionen. Vi har fået en Kommission, der har trukket lidt mere på bremsen i forhold til at udsende skadelige forslag, skadelig regulering af Europa. Forslag, der gang på gang har sat vores konkurrenceevne på prøve, har ødelagt mulighederne for, at vores virksomheder kunne konkurrere med andre virksomheder i resten af verden. Den nye Kommission har lovet os, at nu skal der ske noget andet. Der skal nye boller på suppen, som man siger. Der skal gang i dereguleringen. Der skal gang i konkurrenceevnen igen i Europa. Det har vi hørt dem snakke om nu i 100 dage. Men vi mangler stadig at se handling, og det ser jeg rigtig meget frem til. For kære Kommission, når der kommer noget, så skal vi nok være klar til at handle her fra Parlamentets side, for Europa skriger virkelig på deregulering, så vores virksomheder kan klare sig i den globale verden. Jeg ser også rigtig meget frem til, at I begynder at levere på at hjemsende nogle af de mennesker, der opholder sig ulovligt i Europa. Det har I lovet europæiske borgere, at I vil gøre, så det ser vi også rigtig meget frem til. For det er på tide, at vi får sikret borgerne i Europa, at de kan leve trygt og ordentligt her i denne verdensdel.",
56,Hilde | Vautmans,Renew,NL,130100,130100," – Voorzitter, mijnheer de minister, commissaris, van de eerste honderd dagen kunnen we inderdaad zeggen dat Europa goed uit de startblokken is geschoten. Maar eerlijk gezegd, als de Commissie met 100 kilometer per uur vooruitgaat, dan is de wereldpolitiek met 200 kilometer per uur vooruitgegaan. Wat mij betreft, hebben Trump en Poetin opnieuw een voorsprong genomen.
Wat mij nu vooral interesseert, zijn de volgende honderd dagen. Daarover ga ik een oproep doen aan de Raad, de Commissie, aan onszelf. Laten we het tempo verhogen. Twee heel duidelijke dingen: tempo verhogen en radicaal genoeg zijn in de keuzes die we maken. Radicaal op vier gebieden: 1) Vervolledig de interne markt, gooi die helemaal open. Geen remmen meer. 2) Deregulering. Veel minder regels, meer vrijheid voor de ondernemers. 3) Radicaal gaan voor die roadmap, voor die Europese defensie en dat Europese leger. 4) Radicaal pro-Europa. Keer je af van extreem-rechts, dat Europa te allen tijde zal vernietigen. Focus u op degenen die vooruit willen gaan. En alsjeblieft, zorg dat Orbán ons niet langer kan chanteren.",
57,Tomasz | Buczek,NI,PL,257072,257072," – Panie Przewodniczący! Pierwsze 100 dni nowej Komisji Europejskiej to 100 dni smutnej prawdy o pozycji Europy w aktualnym świecie geopolitycznym i gospodarczym. To również 100 dni prawdy o przywództwie Unii Europejskiej, któremu zawdzięczamy aktualną, marginalną pozycję Europy. Dzisiejsza polityka Komisji Europejskiej Ursuli von der Leyen to kontynuacja polityki jej niechlubnych poprzedników sprowadzających nam na głowę kryzys migracyjny, gospodarczy, militarny i kryzys demograficzny. Możecie obrażać się na tych, którzy powiedzieli królowi, że jest nagi, ale to nie zmienia faktu, że mieli rację. Możecie otaczać nas kordonem sanitarnym, bojąc się prawd, które głosimy, ale prawda przez to się nie zmieni. Komisjo Europejska, pokazałaś, że w jednej dziedzinie nie masz sobie równych. Tą dziedziną jest kreatywność w tworzeniu nowych, ale nic niezmieniających haseł i programów, których jedynym skutkiem jest poprawa waszego samopoczucia. Aktualna Komisja Europejska jest największym zagrożeniem dla Europy i najlepsze, co Europejczyków mogłoby spotkać, to jej dymisja.",
58,Séverine | Werbrouck,PfE,FR,261796,261796," – Monsieur le Président, Mesdames et Messieurs les Commissaires, on peut mettre à votre crédit que, depuis votre nomination, vous n’avez pas chômé. Votre programme est sorti, et on devine parfaitement quelle est votre ligne directrice: le pillage de la compétence des États. Assis bien confortablement sur les traités qui vous ont institués, vous vous permettez d’endetter l’Union européenne. Vous luttez, comme Don Quichotte, contre des ingérences étrangères que vous voyez partout, sauf dans vos propres rangs. Vous avez pourtant récidivé, en matière de scandale, avec le «Greengate». L’affaire sera-t-elle étouffée, comme l’ont été le «Qatargate» et le «Pfizergate»?
Bien sûr, on ne peut pas vous reprocher de regarder notre continent sombrer sans rien faire. C’est bien vous qui plantez un ultime poignard dans le dos de nos paysans, avec le traité conclu avec le Mercosur; vous qui précipitez la ruine de nos entreprises, avec le pacte vert; vous encore qui condamnez notre avenir, en laissant volontairement nos frontières grandes ouvertes.
Durant les cinq ans qu’il nous reste à passer ensemble, nous vous rappellerons toujours quelle est votre place. Nous avons bon espoir bientôt de pouvoir compter sur de nombreux gouvernements, tout particulièrement une fois passées les élections en France, afin que les cent jours que nous avons connus ne se transforment pas en cinq années, desquelles il n’est pas sûr que nous puissions nous relever.",
59,Silvia | Sardone,PfE,IT,197578,197578," – Signor Presidente, onorevoli colleghi, un dibattito sui primi 100 giorni della nuova Commissione, con toni trionfalistici. Eh niente, fa già ridere così.
Ursula von der Leyen ha commentato (vi leggo le sue dichiarazioni): ""Questa Commissione è pronta ad affrontare le crisi. Abbiamo bisogno di velocità e determinazione. Abbiamo un'occasione unica per costruire un' Europa più forte, più sicura e più prospera.""
Affermazioni comiche. In questi mesi avete lavorato solo per modificare i piani, dal Green Deal all'auto, passando per il regolamento rimpatri, perché vi siete resi conto degli enormi errori che voi avete fatto. Prima fate disastri danneggiando imprese, famiglie e consumatori, e poi dovete intervenire, spesso male, per rimediare. Ridicoli!
Inoltre siamo qui a celebrare il vostro piano di riarmo dell'Europa e le vostre considerazioni di patetica sfida agli Stati Uniti di Trump: 100 giorni di proclami, slogan, inutili riunioni, clamorosi dietrofront e vergognosa arroganza.
I cittadini europei alle elezioni vi hanno già fatto capire che state sbagliando tutto: ma voi continuate a far finta di nulla!",
60,Philippe | Olivier,PfE,FR,197687,197687," – Monsieur le Président, mes chers collègues, construite sur une prétendue promesse de paix, l’Union européenne se mue peu à peu en actrice de guerre. Avant même de consulter le Parlement, dont l’activité est en réalité cosmétique, la Commission se barricade dans une posture belliciste quand les circonstances exigent la paix. Pis, vous entretenez des guerres dans le monde, par exemple en vous faisant la receleuse des matières premières pillées par le Rwanda au Congo.
Chaque crise est l’occasion de s’accaparer des prérogatives indues, en dehors même du cadre juridique des traités. Vous ne trahissez pas seulement la promesse de paix, la lettre des traités, mais également l’exigence de démocratie quand vous admettez l’interdiction de chaînes de télévision en France, ou quand vous cautionnez l’annulation d’élections dès lors qu’elles vous sont défavorables, comme en Roumanie.
L’Union révèle en réalité sa vraie nature: celle d’un empire qui – c’est l’essence des empires – repose sur une quête insatiable d’expansion territoriale, juridique et politique. La raison et l’indispensable respect des peuples, comme les leçons de l’histoire, devraient vous rappeler que cette feuille de route impériale est vouée à l’échec.",
61,Pierre | Pimpie,PfE,FR,256893,256893," – Monsieur le Président, chers collègues, la simplification, la compétitivité, la défense, l’immigration: je vois là de nombreux objectifs incantatoires que la Commission brandit, sans autre cap que l’obsolescence programmée de l’Europe. Qui paiera les 800 milliards d’euros de la défense, dont nous n’avons pas le premier centime, pour surréagir à une guerre dont l’issue nous est, hélas, déjà connue?
Comment comptez-vous simplifier le système normatif, dont la complexité se trouve dans les gènes mêmes de cette Union européenne que vous avez voulu couper de ses racines comme de son âme? Comment croyez-vous rendre à l’Europe sa compétitivité après l’avoir affublée du fardeau du pacte vert? Je n’ose parler de votre folie migratoire et de ses conséquences sur notre identité et notre sécurité.
J’appelle la Commission à plus d’humilité face au chaos dont elle porte la responsabilité, tel un pompier pyromane.",
62,Jean-Paul | Garraud,PfE,FR,197628,197628," – Monsieur le Président, cent jours se sont écoulés depuis l’installation de la nouvelle Commission européenne, et un triste constat s’impose: celui d’une continuité avec l’ancienne Commission, pourtant largement désavouée par les Européens lors des dernières élections.
Loin d’entendre le message des urnes, la Commission persiste dans une politique qui cherche à s’imposer face à la volonté des peuples. Ainsi en matière migratoire, avec le nouveau pacte sur la migration et l’asile; en matière environnementale, avec le pacte vert; en matière agricole, avec le Mercosur et la perspective de nouveaux accords de libre-échange, qui sacrifient nos agriculteurs sur l’autel du mondialisme.
La Commission persiste et signe dans sa volonté centralisatrice et interventionniste, dans des domaines qui ne sont pas de sa compétence, comme la défense. La Commission profite toujours et encore des crises internationales pour progresser dans son emprise, au détriment de la souveraineté de nos nations, quitte à faire acte d’ingérence dans le processus démocratique de certains États membres.
Pendant ce temps, rien pour protéger nos frontières extérieures; rien contre la menace du terrorisme islamiste, alors que, récemment encore, la France, l’Autriche et l’Allemagne ont été durement touchées; rien pour sauver nos industries et endiguer la pauvreté, qui s’aggrave partout en Europe. Pourtant, les constats sont clairs: le rapport Draghi, commandé par la Commission elle-même, dresse un tableau accablant du décrochage économique et technologique de l’Europe. Pourtant, au lieu d’y répondre, la Commission accentue ses politiques, qui ont échoué.
Alors qu’elle est menacée par une Europe des nations, que nous voulons, l’Union européenne accentue le rythme pour devenir ce supra-État antidémocratique qu’elle désire tant. Les Européens n’en peuvent plus. L’heure de la souveraineté et de l’Europe des nations approche, dans le seul intérêt de nos peuples.",
66,Joachim Stanisław | Brudziński,ECR,PL,197501,197501," – W ciągu pierwszych 100 dni kadencji nowa Komisja Europejska skoncentrowała się na realizacji kluczowych celów w zakresie obrony, konkurencyjności, uproszczenia oraz migracji. Niestety, wiele dotychczasowych decyzji budzi co najmniej zdziwienie, np. decyzja by nie finansować barier fizycznych na granicach zewnętrznych UE, mimo rosnącego zagrożenia migracją wykorzystywaną jako broń przez wrogie mocarstwa. Ochrona granic zewnętrznych UE musi zostać uznana za priorytet, mający na celu utrzymanie bezpieczeństwa na terytoriach państw członkowskich. Komisja musi realnie wspierać budowę i utrzymanie barier oraz rozwój infrastruktury granicznej, a także zwiększenie nadzoru granicznego, by realnie – a nie tylko deklaratywnie – rozwiązać problem nielegalnej migracji.
Polityka migracyjna musi stać się jednym z najważniejszych priorytetów UE, musi skupić się na lepszym zabezpieczeniu granic przed nielegalnymi migrantami oraz na usprawnieniu kontroli migracyjnych i współpracy z państwami trzecimi. Nie osiągniemy tego bez walki z siatkami przemytniczymi, które współpracują z wrogimi służbami specjalnymi. Trzeba rozwiązać kwestie powrotów osób nielegalnie przebywających w UE, z naciskiem na wzajemne uznawanie decyzji i intensyfikację działań dyplomatycznych w celu wymuszenia współpracy z państwami trzecimi.
Komisja musi być gotowa do konstruktywnej współpracy w celu zabezpieczenia granic Europy i przywrócenia porządku w zarządzaniu migracjami.",
