,LIB,PP,LG,MEPID,CODICT,speech,SPEAKER_TYPE
55,Juan Fernando | López Aguilar,S-D,ES,96812,96812," – Señora presidenta, un fantasma recorre Europa: el fantasma de la negación y el rechazo al hecho migratorio, que solo podemos gestionar si lo hacemos juntos y de acuerdo con el Derecho europeo. Hemos trabajado muy duro por un pacto legislativo, que ahora requiere una ejecución leal y rigurosa, incompatible con la externalización de las fronteras y con la subcontratación de las solicitudes de asilo.
La carta de Von der Leyen «melonizando» la política europea es un grave error, una concesión estratégica a la extrema derecha, contradictoria con los hechos y con los intereses de la Unión Europea.
Y a los que están obsesionados con los retornos les digo que la prioridad es la inclusión, la prioridad es combatir las mafias y los tráficos ilícitos y, por supuesto, abrir vías legales y seguras.
Y, por tanto, le digo a la Comisión que es la hora de exigir a los Estados miembros el cumplimiento leal de sus obligaciones en virtud del Pacto, con responsabilidad compartida y solidaridad vinculante.",
56,Susanna | Ceccardi,PfE,IT,197786,197786," – Signora Presidente, onorevoli colleghi, un milione di mancati rimpatri di immigrati irregolari che meritavano l'espulsione: parliamo di questo. Ma quali sono state le azioni dell'Unione europea per evitare questa enorme falla nel nostro sistema di sicurezza? Niente, l'Unione europea non fa niente – anzi – mette i bastoni tra le ruote a qualsiasi iniziativa degli Stati membri per bloccare l'immigrazione irregolare.
In Italia abbiamo stipulato un patto con l'Albania per costruire là dei centri per il rimpatrio. Ma i giudici italiani stanno boicottando questa scelta, solo per opposizione politica. Sempre i giudici hanno mandato a processo Matteo Salvini per aver fermato l'immigrazione clandestina nel 2019 e a processo – pensate un po' – per sequestro di persona, come se fosse un criminale comune. Ha dell'incredibile, ma è questo che si sono inventati pur di bloccare chi è riuscito a dare risposte efficaci.
Secondo voi a chi delinque nei nostri paesi e non vuole integrarsi con la cultura europea e non rispetta i principi di uguaglianza tra uomo e donna, che cosa dovremmo fare? Dovremmo tenerceli tutti? Fermiamo l'ipocrisia e rispettiamo il mandato dei cittadini europei, che vogliono sicurezza e meno immigrazione.",
57,Sebastian | Tynkkynen,ECR,FI,256806,256806," – Arvoisa puhemies, ilolla katson, miten Eurooppa, Euroopan suunta maahanmuuttopolitiikan suhteen on muuttumassa. Puola torjuu välineellistettyä maahanmuuttoa Suomen esimerkkiä seuraten. Saksa palautti sisärajavalvontansa, ja nyt 17 EU-maata vaatii kiristyksiä EU:n palautuspolitiikkaan. Nämä 17 EU-maata eivät kuitenkaan ryhtyneet toimeen turhanpäiten, vaan nimenomaan siksi, että tehtävää todella riittää. Kielteisen turvapaikkapäätöksen saaneet muodostavat suuren turvallisuusriskin Euroopalle, joten tämän suunnanmuutoksen tapahtuminen oli vain ajan kysymys.
EU:n nykyinenkin löysääkin löysempi maahanmuuttopolitiikka on tehnyt Euroopasta entistäkin saavutettavamman Välimeren eteläpuoliselle elintasosiirtolaisuudelle, siis nimenomaan siirtolaisuudelle. Vai onko joku vieläkin sitä mieltä, että hädänalainen ihminen ei kulje ensimmäisenkään turvallisen maan läpi matkallaan Lähi-idästä Saksaan, Ruotsiin ja Suomeen?",
58,Hilde | Vautmans,Renew,NL,130100,130100," – Voorzitter, een correcte aanpak van migratie is cruciaal voor Europa. Wij pleiten voor een streng maar rechtvaardig migratiebeleid. Wij moeten bepalen wie Europa binnenkomt, niet de mensensmokkelaars. We weten ook wat we daarvoor moeten doen: versterk de buitengrenzen – die zijn nu een kaas met gaten –, voer het migratiepact uit en werk een Europees terugkeerbeleid uit, menselijk en humaan. Dat is wat er moet gebeuren.
Dan hebben we geen interne grenscontroles nodig. Dan hebben we vrij verkeer van goederen en personen, waaraan wij Europeanen zo gehecht zijn. Dat is cruciaal voor onze economie. Want, collega's, jullie weten toch: met die interne controles vangen we geen enkele illegaal, maar dwarsbomen we onze economie. Dan hebben we ook geen onzalige ideeën van surrogaatgevangenissen nodig.
De rechterzijde wil ik één ding heel graag zeggen: vergeet niet, collega’s, dat jullie het geluk hebben geboren te zijn in een land in vrede.",
59,João | Oliveira,The Left,PT,257083,257083," – Senhora Presidente, vias seguras e legais para as migrações, investimento em políticas de integração social, respeito pelos direitos sociais e laborais como direitos universais, rejeição das discriminações e combate à instrumentalização das migrações pelos grandes interesses económicos – nada disto norteia as políticas da União Europeia.
Do pacto para as Migrações ao Orçamento para 2025, passando pelas mais recentes conclusões do Conselho Europeu, o que a UE tem para apresentar é a preferência pelo fecho e retenção nas fronteiras de migrantes e refugiados, são as detenções e as dificuldades dos procedimentos de asilo, é uma política migratória tão seletiva, que se torna intransponível até para quem procura refúgio da guerra, da fome ou da morte. Escondendo a indecência das suas políticas atrás do sarcasmo, a União Europeia designa, agora, de promoção dos regressos a política de expulsões de migrantes e refugiados.
Faz falta outra política, uma política de migração inclusiva, de respeito pelos direitos humanos e da dignidade de todos os indivíduos, independentemente da sua origem. É disso que os povos precisam.",
60,Lukas | Sieper,NI,DE,256971,256971," – Frau Präsidentin! Liebe Menschen Europas, wir schaffen das! Ein Satz, der einige der Abgeordneten hier offensichtlich mehr traumatisiert hat als – ich weiß nicht – eine Überquerung des Mittelmeers auf einem Schlauchboot. Ich möchte Ihnen allen mal eine unbequeme Wahrheit eröffnen: Fachleute sagen uns, dass durch den Klimawandel Migrationsbewegungen von hunderten Millionen Menschen nach Europa zu erwarten sind. Diese Menschen werden kommen.
Eine Kollegin hat gesagt: Jetzt wird hier über eine Reform philosophiert. Es wird nicht über eine Reform philosophiert; es wurde eine Reform beschlossen im Frühjahr dieses Jahres – das EU-Migrations- und Asylpaket. Natürlich hilft illegale Migration niemandem und schafft Probleme. Natürlich kommt auch legale Migration mit Herausforderungen. Aber Migration ist auch unsere Chance, Probleme zu bekämpfen – den Fachkräftemangel, das kollabierende Rentensystem oder z. B. auch die Landflucht.
Dieses Thema ist nicht einfach, aber wir schaffen das!",
61,Matej | Tonin,PPE,SL,219652,219652," – Gospa predsednica! Če želimo ilegalne migracije spraviti v neke obvladljive okvirje, potem je jasno, da moramo temeljno spremeniti naše sporočilo, da kdorkoli bo v Evropsko unijo prišel ilegalno, bo vrnjen nazaj v svojo lastno domovino. Šele na takšen način se bo nezaustavljiv tok zaustavil.
Če bomo resnično vzpostavili mehanizme, da bomo vse tiste, ki prihajajo v Evropsko unijo ilegalno, tudi učinkovito vračali nazaj v njihove domovine. Brez tega se ilegalnih migracij ne da urediti. Ker, karkoli bomo naredili, vedno se bo našla pot, da ljudje pridejo sem, iščejo boljše življenje in na nek način pridejo do tega, da rečejo, bomo že nekako stvari uredili.
Zato moram priznat, da sem bil vesel zadnjega pisma predsednice Evropske komisije, da se končno tudi v Evropi stvari postavljajo na pravo pot in v pravo smer, da uredimo ilegalne migracije.",
62,Vytenis Povilas | Andriukaitis,S-D,LT,119652,119652," – Gerbiama Pirmininke, čia dešinėje sėdintys deputatai rodė į kairę, tai prisipažinsiu, esu gimęs Stalino gulage ir deportacijoje praleidau daug laiko. Todėl tiems, kurie kalba, kad Europos Sąjungai reikia tvorų, sienų ir spygliuotų vielų, atsakau: Europos Sąjunga yra žmogaus teisių, tarptautinės teisės ir teisės viršenybės ir demokratijos tvirtovė, o ne tvorų ir visų kitų. Čia salėje nėra Europos Tarybos atstovų, ir labai gaila, nes šalių narių vyriausybės ir parlamentai iki šiol nevykdo Migracijos pakto. Reikia dar kartą pasakyti, kad Migracijos pakto vykdymas yra solidarus visų 27 šalių narių vyriausybių atsakomybės reikalas. Ir visa tai, ką siūlo Komisija, reikia taip pat stengtis įgyvendinti. Ir dėl to mes turime dar kartą pasakyti, kad mes giname žmogaus teises.",
65,Nikola | Bartůšek,PfE,EN,256852,256852," – The European Commission has repeatedly claimed that the Migration and Asylum Pact equips the EU with better tools to secure its external borders and respond effectively to migration challenges. However, these are largely hollow promises. The current Returns Directive remains ineffective, and although President von der Leyen has spoken about reviewing the framework, years have been wasted.
Since 2018, hundreds of thousands of irregular migrants have not been returned, despite orders. The reality is stark: only about 20 % of third-country nationals ordered to leave the EU have actually returned. In 2022 alone, 515 000 irregular migrants were issued return decisions by EU Member States, but only 86 000 were effectively returned. This indicates a clear failure of the system.
A key issue is the over-reliance on voluntary returns, which is not reflective of the true challenges. We must strengthen our capacity to return individuals who do not wish to leave, as this is the predominant reality. Moreover, returns should be prioritised for those posing security threats. While there is much discussion about this, little tangible action has been taken. The lack of effective returns continues to act as a pull factor for illegal migration into the EU, exacerbating the problem.",
66,Joachim Stanisław | Brudziński,ECR,PL,197501,197501," – Na naszych oczach, od wielu już lat jesteśmy świadkami inwazji nielegalnych migrantów do UE. To nie jest czas na to, by zastanawiać się nad wspieraniem powrotów nielegalnych migrantów do krajów ich pochodzenia. To najwyższy czas, by te powroty były stałym elementem unijnej polityki migracyjnej. Tylko solidna polityka w zakresie powrotów ma kluczowe znaczenie dla integralności naszego systemu migracyjnego.
Musimy zapewnić szybki i skuteczny powrót osób, które nie kwalifikują się do azylu, do krajów pochodzenia. To powinien być środek odstraszający przed nielegalną migracją. UE powinna pokazać, że nielegalny wjazd nie doprowadzi do stałego osiedlenia.
Niestety, zamiast tego w Pakcie Migracyjnym mamy wykreślone zapisy o współpracy z krajami trzecimi w zakresie powrotów i readmisji. Bez współpracy z krajami trzecimi, Pakt Migracyjny, który skupia się na rozlokowaniu migrantów wewnątrz UE, będzie stanowić czynnik przyciągający migrantów do Europy.
Zacznijmy od podstaw: musimy priorytetowo potraktować ochronę granic zewnętrznych UE jako podstawowy element naszej polityki migracyjnej, niezbędny do utrzymania bezpieczeństwa na naszych terytoriach. W tym względzie UE powinna umożliwić finansowanie utrzymania i wzmacniania istniejących barier granicznych oraz wznoszenia nowych barier granicznych.
UE zbyt dużo uwagi poświęca prawom migrantów, a nie ich obowiązkowi stosowania się do prawa i procedur w państw członkowskich, które ich utrzymują.",
67,Csaba | Dömötör,PfE,HU,260724,260724," – Amikor a migrációs vita kirobbant, Magyarország szinte egyedül volt azzal az álláspontjával, hogy a migrációt meg kell állítani, mert az alapjaiban változtatja meg Európát. Emlékezhetünk arra, hogy milyen indulatcunami zúdult a magyar kormányra, amiért kiállt a határvédelem mellett. Eltelt 9 év, a következmények pedig drasztikusak. Közel 4 millió illegális határátlépési kísérlet, 8 millió menekültkérelem, javarészt olyan országokból érkezőktől, ahol valójában nincsenek kitéve üldöztetésnek. Ha születnek is kiutasítási döntések, azokat a hatóságok nem tudják végrehajtani. Ami történik, annak sok áldozata van: áldozat sok európai nagyváros közbiztonsága, és hogy egy új áldozatot is említsek: a schengeni rendszer. Európa a szemünk előtt veszíti el a szabad mozgás vívmányát. A szavak szintjén már halljuk az ébredezés hangjait, de a tettek még másról szólnak. Magyarország nem kap pénzügyi támogatást a határkerítéséhez, sőt, 200 millió eurós büntetést kap, mert védi határait. Nem azt várjuk, hogy bárki megkövesse Magyarországot, és azt mondja, igazunk volt. Még ha igazunk is volt. Azt várjuk, hogy végre legyen irányváltás az európai migrációs politikában. Csak remélni tudjuk, hogy még nem késő.",
68,Λουκάς | Φουρλάς,PPE,EL,197414,197414," – Από το βήμα της Ολομέλειας του Ευρωπαϊκού Κοινοβουλίου, έχω τονίσει πολλές φορές πως οι χώρες πρώτης γραμμής, όπως είναι η Κύπρος, δεν αντέχουν άλλο να σηκώνουν μόνες τους το βάρος του μεταναστευτικού. Το μεταναστευτικό είναι ένα ευρωπαϊκό πρόβλημα και χρειάζεται να αντιμετωπιστεί από κοινού από τα κράτη μέλη. Το Σύμφωνο για τη Μετανάστευση και το Άσυλο πρέπει να εφαρμοστεί πλήρως, ούτως ώστε να στηριχθούν και να ενισχυθούν οι χώρες πρώτης υποδοχής. Η επιτάχυνση των επιστροφών σε συνεργασία με τρίτες χώρες είναι εξαιρετικά σημαντική. Σύμφωνα με την Πρόεδρο της Ευρωπαϊκής Επιτροπής, μόνο ένας στους πέντε μετανάστες των οποίων η απέλαση έχει διαταχθεί δικαστικά, επιστρέφεται στη χώρα καταγωγής του. Καλούμε επιτακτικά λοιπόν την Ευρωπαϊκή Επιτροπή να υποβάλει εντός των 100 πρώτων ημερών της θητείας της νέες νομοθετικές προτάσεις για την επιτάχυνση των επιστροφών και την αμοιβαία αναγνώριση των αποφάσεων επιστροφής σε όλη την Ευρώπη.",
69,György | Hölvényi,PfE,HU,124715,124715," – A Frontex adatai szerint 2023-ban 442 ezer illegális határátlépés történt Európa-szerte, ez 17%-kal több mint 2022-ben. Magyarország 2016 óta közel 700 ezer illegális migráns belépését akadályozta meg a nyugat-balkáni útvonalon, ezzel hozzájárulva a befogadó országok biztonságához. Ezzel szemben hazám eddig uniós segítség helyett csak büntetést kapott. A magyar határkerítés felépítéséért jelenleg 80 milliárd forintos uniós pénzbírság jár, mikor Németország épp visszaállította a határellenőrzést, a lengyelek pedig a menedékjog ideiglenes felfüggesztését javasolják. Ez elfogadhatatlan kettős mérce! A migrációpárti ideológia megbukott! Sokmillió európai választópolgár hangja úgy tűnik, végre meghallgatásra talál, és számos ország vezetője felismerte: szigorítás kell az uniós migrációs politikában. Gyökeres változásra van szükség, a migráció képmutató támogatása helyett legfőbb ideje megoldást találni az európai társadalmakat fenyegető biztonsági kihívásokra. Európa kapui nem állhatnak nyitva mindenki számára! Az egyik legsürgetőbb feladat az Unión kívüli ellenőrző pontok felállítása és a külső határok védelme. Emellett az Unió partnerországainak is felelősséget kell vállalniuk az illegális migránsok visszafogadásában. A migráció kiváltó okainak kezelése nélkül nincs megoldás. Ilyen okok a biztonság, az éghajlatváltozás, az oktatás és a munkalehetőségek hiánya. Látnunk kell, az elvándorlás nem jelent igazi megoldást sem az európai elöregedésre, sem pedig a közel-keleti és afrikai országok társadalmi, gazdasági kihívásaira.",
70,Mariusz | Kamiński,ECR,PL,257056,257056," – Po latach błędów, związywania rąk służbom, prób narzucania naiwnej ideologii coraz więcej osób dostrzega, co stoi na końcu drogi, którą Berlin i Bruksela chciały wytyczyć całej Unii. Symbolem upadku polityki Merkel są szlabany na granicy Niemiec. Tym symbolem jest również Donald Tusk, zaprzeczający sam sobie, próbujący odwrócić uwagę od swojej niekompetencji i nikczemności wobec rodaków oraz służb broniących granicy, a także od mechanizmu przymusowej relokacji, na którą przystał. Należy brać przykład z Włoch, które uruchomiły właśnie centra pobytu migrantów w Albanii. Należy budować i wzmacniać fizyczne zapory – tak jak to robiliśmy w Polsce i jak to proponujemy całej UE. Należy zwalczać sieci przemytników i karać tych, którzy instrumentalizują migrację, a nie finansować łodzie i NGOsy przejmujące migrantów z rąk przemytników. Wreszcie, zamiast relokować, należy przyspieszyć deportację ponad miliona osób, które, przede wszystkim w wyniku błędnych polityk Brukseli i Berlina, nielegalnie przebywają na terytorium Unii, stanowiąc zagrożenie dla bezpieczeństwa i spójności społecznej. Błędy te tylko potwierdzają, iż państwa członkowskie nie mogą zgodzić się na oddanie Brukseli kompetencji w kwestiach bezpieczeństwa, ochrony granic oraz decydowania, kto jest gościem, a kto intruzem w naszym domu.",
71,Pál | Szekeres,PfE,HU,256855,256855," – Magyarország volt az első tagállam, amelyik már 2015-ben felhívta a figyelmet a tömeges illegális migráció veszélyére és tarthatatlanságára és megoldásokat javasolt: sürgősen szükség van a külső határok megerősítésére, a kérelmek elbírálására Európán kívül, valamint a származási és tranzitországokkal való együttműködésre, és tényleges visszatoloncolásokra. Mára mindenki előtt világos, hogy migrációs válság van, a leköszönő Bizottság mégis tovább erőlteti az elhibázott Migrációs Paktumot. Eközben egyre több európai ország vezetője tiltakozik a brüsszeli döntések ellen, szigorúbb intézkedéseket követelnek és lezárják határaikat, korlátozva az EU egyik legfontosabb vívmányát, a személyek szabad mozgásának jogát. Németország belső határellenőrzést vezetett be, Lengyelország felfüggesztette az uniós migrációs szabályokat, eközben pedig az Európai Bizottság súlyos büntetésekkel sújtja Magyarországot, amiért védi a külső határokat. A határok védelme jogi kötelezettség, alapvető feladat! Ki kell mondani, hogy az illegális migráció erőltetése veszélyezteti a tagállamokat és megrendíti az európai együttműködést. Ideje a józan ész logikája mentén megváltoztatni a Migrációs Paktumot, és megszüntetni a Magyarországot érintő büntetéseket!",
